barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-32-1977-01A-01D-1227-04	1	554268	1346195	87	0.0074
TCGA-32-1977-01A-01D-1227-04	1	1351699	13704098	1203	-0.3257
TCGA-32-1977-01A-01D-1227-04	1	13716091	147213294	9224	0.0066
TCGA-32-1977-01A-01D-1227-04	1	147307637	147499046	9	-1.6675
TCGA-32-1977-01A-01D-1227-04	1	147927292	150836484	370	0.0057
TCGA-32-1977-01A-01D-1227-04	1	150839754	150848509	3	-1.2692
TCGA-32-1977-01A-01D-1227-04	1	150852858	235536255	7296	-0.0098
TCGA-32-1977-01A-01D-1227-04	1	235546290	238380327	181	-0.3518
TCGA-32-1977-01A-01D-1227-04	1	238388672	247190718	872	-0.006
TCGA-32-1977-01A-01D-1227-04	10	115544	135356671	11035	-0.3434
TCGA-32-1977-01A-01D-1227-04	11	182372	54789837	4183	4e-04
TCGA-32-1977-01A-01D-1227-04	11	54807283	55118214	32	0.4775
TCGA-32-1977-01A-01D-1227-04	11	55124730	55207305	13	-0.2384
TCGA-32-1977-01A-01D-1227-04	11	55225136	55788662	88	0.5026
TCGA-32-1977-01A-01D-1227-04	11	55797187	134409214	7118	-0.0046
TCGA-32-1977-01A-01D-1227-04	11	134432265	134432265	1	NA
TCGA-32-1977-01A-01D-1227-04	12	33854	132278000	11166	8e-04
TCGA-32-1977-01A-01D-1227-04	12	132289090	132289090	1	NA
TCGA-32-1977-01A-01D-1227-04	13	18065953	20612006	256	-0.0031
TCGA-32-1977-01A-01D-1227-04	13	20615507	55825471	3262	-0.3422
TCGA-32-1977-01A-01D-1227-04	13	55837562	114123862	4134	0.0167
TCGA-32-1977-01A-01D-1227-04	14	18149473	19216369	10	-0.2211
TCGA-32-1977-01A-01D-1227-04	14	19268776	19490630	30	-0.7848
TCGA-32-1977-01A-01D-1227-04	14	19497023	105594189	8075	0.0027
TCGA-32-1977-01A-01D-1227-04	14	105602756	105623070	3	-3.1891
TCGA-32-1977-01A-01D-1227-04	14	105630089	106002179	39	-0.2275
TCGA-32-1977-01A-01D-1227-04	14	106017453	106349756	39	0.1657
TCGA-32-1977-01A-01D-1227-04	15	18362555	20220416	77	-0.3702
TCGA-32-1977-01A-01D-1227-04	15	20249886	100282819	7931	-0.0058
TCGA-32-1977-01A-01D-1227-04	16	28087	68679377	4912	-0.013
TCGA-32-1977-01A-01D-1227-04	16	68706240	68754234	7	-0.7516
TCGA-32-1977-01A-01D-1227-04	16	68795079	88690571	1875	-0.0306
TCGA-32-1977-01A-01D-1227-04	17	29169	78653545	7657	-0.009
TCGA-32-1977-01A-01D-1227-04	18	4316	76110964	5774	-0.0066
TCGA-32-1977-01A-01D-1227-04	19	64418	63784327	5977	0.2229
TCGA-32-1977-01A-01D-1227-04	2	20341	191494106	14098	-3e-04
