barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-19-1388-10C-01D-0592-04	1	554268	639581	3	0.4733
TCGA-19-1388-10C-01D-0592-04	1	736483	16960984	1597	0.0102
TCGA-19-1388-10C-01D-0592-04	1	16964267	17124554	8	0.3694
TCGA-19-1388-10C-01D-0592-04	1	17130528	25457903	825	0.0067
TCGA-19-1388-10C-01D-0592-04	1	25482036	25536086	6	-0.6712
TCGA-19-1388-10C-01D-0592-04	1	25541997	110017502	6952	0.0051
TCGA-19-1388-10C-01D-0592-04	1	110023268	110041428	3	0.839
TCGA-19-1388-10C-01D-0592-04	1	110057882	150819451	1497	0.0056
TCGA-19-1388-10C-01D-0592-04	1	150823073	150852858	6	0.9302
TCGA-19-1388-10C-01D-0592-04	1	150857070	151026228	30	0.0127
TCGA-19-1388-10C-01D-0592-04	1	151027357	151036435	3	0.5642
TCGA-19-1388-10C-01D-0592-04	1	151040463	167483267	1780	0.0049
TCGA-19-1388-10C-01D-0592-04	1	167493768	167507882	2	-1.6779
TCGA-19-1388-10C-01D-0592-04	1	167523140	247190718	6533	-0.0019
TCGA-19-1388-10C-01D-0592-04	10	115544	3167933	296	-0.0145
TCGA-19-1388-10C-01D-0592-04	10	3168802	3168952	2	-0.6694
TCGA-19-1388-10C-01D-0592-04	10	3172955	135356671	10737	-0.0028
TCGA-19-1388-10C-01D-0592-04	11	182372	5738494	691	0.0089
TCGA-19-1388-10C-01D-0592-04	11	5742476	5762182	4	-0.6706
TCGA-19-1388-10C-01D-0592-04	11	5766615	55118214	3520	0.0016
TCGA-19-1388-10C-01D-0592-04	11	55124730	55194990	11	-5.3102
TCGA-19-1388-10C-01D-0592-04	11	55200744	134432265	7209	-4e-04
TCGA-19-1388-10C-01D-0592-04	12	33854	9452803	1015	0.0086
TCGA-19-1388-10C-01D-0592-04	12	9528590	9554149	2	-5.6156
TCGA-19-1388-10C-01D-0592-04	12	9585156	31237493	1808	-0.005
TCGA-19-1388-10C-01D-0592-04	12	31248212	31284231	4	0.5788
TCGA-19-1388-10C-01D-0592-04	12	31314993	132289090	8338	0.0025
TCGA-19-1388-10C-01D-0592-04	13	18065953	56650373	3551	-9e-04
TCGA-19-1388-10C-01D-0592-04	13	56658479	56691355	4	0.6122
TCGA-19-1388-10C-01D-0592-04	13	56726008	114123862	4097	-0.0085
TCGA-19-1388-10C-01D-0592-04	14	18149473	43392368	2143	-4e-04
TCGA-19-1388-10C-01D-0592-04	14	43416622	44351180	44	-0.9527
TCGA-19-1388-10C-01D-0592-04	14	44377444	73060301	2803	0.0039
TCGA-19-1388-10C-01D-0592-04	14	73071404	73092018	4	-1.0229
TCGA-19-1388-10C-01D-0592-04	14	73104572	105594189	3121	-0.0029
TCGA-19-1388-10C-01D-0592-04	14	105602756	105630089	4	-3.6584
TCGA-19-1388-10C-01D-0592-04	14	105643293	105845658	23	-0.0394
TCGA-19-1388-10C-01D-0592-04	14	105857193	105946993	9	-0.4505
TCGA-19-1388-10C-01D-0592-04	14	105962305	105985458	4	-5.7727
TCGA-19-1388-10C-01D-0592-04	14	105994646	106349756	41	-0.0736
TCGA-19-1388-10C-01D-0592-04	15	18362555	98131064	7759	7e-04
TCGA-19-1388-10C-01D-0592-04	15	98141944	98145502	2	0.5589
TCGA-19-1388-10C-01D-0592-04	15	98150748	100282819	247	-0.0251
TCGA-19-1388-10C-01D-0592-04	16	28087	31862577	2976	0.0165
TCGA-19-1388-10C-01D-0592-04	16	31958973	33539023	36	0.3316
TCGA-19-1388-10C-01D-0592-04	16	33758082	68679377	1900	0.0055
TCGA-19-1388-10C-01D-0592-04	16	68706240	68795079	8	-0.4726
TCGA-19-1388-10C-01D-0592-04	16	68838368	72917554	382	0.0071
TCGA-19-1388-10C-01D-0592-04	16	72933295	72964783	4	-0.5263
TCGA-19-1388-10C-01D-0592-04	16	73012768	88690571	1488	-0.006
TCGA-19-1388-10C-01D-0592-04	17	29169	41515622	4249	0.0125
TCGA-19-1388-10C-01D-0592-04	17	41521544	41706870	16	-0.706
TCGA-19-1388-10C-01D-0592-04	17	41841187	78653545	3392	0.011
TCGA-19-1388-10C-01D-0592-04	18	4316	76110964	5774	-0.0072
TCGA-19-1388-10C-01D-0592-04	19	64418	56816785	5110	0.0164
TCGA-19-1388-10C-01D-0592-04	19	56831724	56840346	2	-0.9354
TCGA-19-1388-10C-01D-0592-04	19	56850433	63784327	865	0.0122
TCGA-19-1388-10C-01D-0592-04	2	20341	242717016	18534	-0.0011
TCGA-19-1388-10C-01D-0592-04	20	8747	1506379	191	0.0022
TCGA-19-1388-10C-01D-0592-04	20	1516966	1539155	3	-1.0556
TCGA-19-1388-10C-01D-0592-04	20	1546858	62379059	5137	0.002
TCGA-19-1388-10C-01D-0592-04	21	9896630	46914686	3362	-0.0047
TCGA-19-1388-10C-01D-0592-04	22	14504218	22671374	819	0.0127
TCGA-19-1388-10C-01D-0592-04	22	22677959	22725305	10	0.8078
TCGA-19-1388-10C-01D-0592-04	22	22731196	37683516	1785	0.0121
TCGA-19-1388-10C-01D-0592-04	22	37689058	37710756	5	-0.8312
TCGA-19-1388-10C-01D-0592-04	22	37715385	37715385	1	NA
TCGA-19-1388-10C-01D-0592-04	22	37718669	49565816	1459	0
TCGA-19-1388-10C-01D-0592-04	23	2710316	154037006	10892	-0.0015
TCGA-19-1388-10C-01D-0592-04	23	154050185	154078819	3	0.7862
TCGA-19-1388-10C-01D-0592-04	23	154086636	154582414	43	0.0111
TCGA-19-1388-10C-01D-0592-04	24	2710450	10511255	502	-0.3433
TCGA-19-1388-10C-01D-0592-04	24	10537808	12401995	12	-0.0062
TCGA-19-1388-10C-01D-0592-04	24	12412724	24754207	751	-0.3563
TCGA-19-1388-10C-01D-0592-04	24	26870361	57440809	28	-0.1254
TCGA-19-1388-10C-01D-0592-04	3	39066	164023502	12958	-0.0027
TCGA-19-1388-10C-01D-0592-04	3	164038917	164101776	6	0.815
TCGA-19-1388-10C-01D-0592-04	3	164112873	199379566	2922	0.0019
TCGA-19-1388-10C-01D-0592-04	4	41413	69057735	4502	-0.0051
TCGA-19-1388-10C-01D-0592-04	4	69069563	69165814	10	-2.8885
TCGA-19-1388-10C-01D-0592-04	4	69643272	70159690	49	-0.0253
TCGA-19-1388-10C-01D-0592-04	4	70184190	70255674	8	-0.4769
TCGA-19-1388-10C-01D-0592-04	4	70264689	70264689	1	NA
TCGA-19-1388-10C-01D-0592-04	4	70296172	191173837	8783	-0.0041
TCGA-19-1388-10C-01D-0592-04	5	75149	68850823	4629	-0.0063
TCGA-19-1388-10C-01D-0592-04	5	68868713	70693444	9	-0.4284
TCGA-19-1388-10C-01D-0592-04	5	70698794	140196482	5184	0.0017
TCGA-19-1388-10C-01D-0592-04	5	140203440	140216524	4	0.5328
TCGA-19-1388-10C-01D-0592-04	5	140221835	180644810	3418	4e-04
TCGA-19-1388-10C-01D-0592-04	6	97634	204528	8	0.0366
TCGA-19-1388-10C-01D-0592-04	6	211079	238441	3	0.6123
TCGA-19-1388-10C-01D-0592-04	6	252939	32558677	2952	3e-04
TCGA-19-1388-10C-01D-0592-04	6	32567382	32728487	17	-0.4043
TCGA-19-1388-10C-01D-0592-04	6	32732764	78983276	3528	0
TCGA-19-1388-10C-01D-0592-04	6	79035891	79079988	3	-0.8941
TCGA-19-1388-10C-01D-0592-04	6	79101978	124453345	2974	-0.0041
TCGA-19-1388-10C-01D-0592-04	6	124466262	124466262	1	NA
TCGA-19-1388-10C-01D-0592-04	6	124478216	124505013	4	0.5388
TCGA-19-1388-10C-01D-0592-04	6	124521619	142292630	1408	-2e-04
TCGA-19-1388-10C-01D-0592-04	6	142310445	142339049	3	-1.0782
TCGA-19-1388-10C-01D-0592-04	6	142353670	142353670	1	NA
TCGA-19-1388-10C-01D-0592-04	6	142368662	165640218	1890	-0.0081
TCGA-19-1388-10C-01D-0592-04	6	165645537	165650610	2	1.8111
TCGA-19-1388-10C-01D-0592-04	6	165657596	170867396	471	-0.0228
TCGA-19-1388-10C-01D-0592-04	7	140213	4030401	413	-0.007
TCGA-19-1388-10C-01D-0592-04	7	4042651	4049103	2	-0.7487
TCGA-19-1388-10C-01D-0592-04	7	4057983	4057983	1	NA
TCGA-19-1388-10C-01D-0592-04	7	4073944	141687978	11174	0.0022
TCGA-19-1388-10C-01D-0592-04	7	141705163	141711513	2	1.1532
TCGA-19-1388-10C-01D-0592-04	7	141720324	142164247	52	-0.0422
TCGA-19-1388-10C-01D-0592-04	7	142167901	142171618	2	-3.9699
TCGA-19-1388-10C-01D-0592-04	7	142178220	158811268	1595	-0.0094
TCGA-19-1388-10C-01D-0592-04	8	63810	6729878	598	-0.0074
TCGA-19-1388-10C-01D-0592-04	8	6733829	6824697	15	-0.2074
TCGA-19-1388-10C-01D-0592-04	8	6867165	7256229	15	-0.0511
TCGA-19-1388-10C-01D-0592-04	8	7261418	8117271	7	0.3168
TCGA-19-1388-10C-01D-0592-04	8	8132139	12077339	360	-0.0055
TCGA-19-1388-10C-01D-0592-04	8	12276178	12285464	2	-0.7619
TCGA-19-1388-10C-01D-0592-04	8	12448374	39341524	2172	-0.002
TCGA-19-1388-10C-01D-0592-04	8	39356595	39505256	20	0.9413
TCGA-19-1388-10C-01D-0592-04	8	39511632	146264846	7771	-0.0015
TCGA-19-1388-10C-01D-0592-04	9	153131	194193	2	NA
TCGA-19-1388-10C-01D-0592-04	9	204367	102142415	5684	-0.0025
TCGA-19-1388-10C-01D-0592-04	9	102149200	102159311	2	0.6711
TCGA-19-1388-10C-01D-0592-04	9	102175237	140193674	3714	0.0052
TCGA-19-1388-10C-01D-0592-04	9	140241876	140241876	1	NA
