barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-28-1756-01C-01D-0785-04	1	554268	639581	3	0.5721
TCGA-28-1756-01C-01D-0785-04	1	736483	5952473	521	-0.2627
TCGA-28-1756-01C-01D-0785-04	1	5960596	22498558	1616	0.0548
TCGA-28-1756-01C-01D-0785-04	1	22516149	23773060	132	0.5057
TCGA-28-1756-01C-01D-0785-04	1	23781837	105873580	6803	0.053
TCGA-28-1756-01C-01D-0785-04	1	105900548	105931012	2	-1.2938
TCGA-28-1756-01C-01D-0785-04	1	105951526	167483267	3633	0.0747
TCGA-28-1756-01C-01D-0785-04	1	167493768	167507882	2	-3.9201
TCGA-28-1756-01C-01D-0785-04	1	167523140	181643151	1280	0.0626
TCGA-28-1756-01C-01D-0785-04	1	181651147	182938516	118	0.5014
TCGA-28-1756-01C-01D-0785-04	1	182952725	229687985	3586	0.0488
TCGA-28-1756-01C-01D-0785-04	1	229695825	229771426	8	0.6037
TCGA-28-1756-01C-01D-0785-04	1	229791570	247190718	1541	0.047
TCGA-28-1756-01C-01D-0785-04	10	115544	45554717	3435	0.0767
TCGA-28-1756-01C-01D-0785-04	10	46371243	47172534	38	0.4877
TCGA-28-1756-01C-01D-0785-04	10	47735472	47735472	1	NA
TCGA-28-1756-01C-01D-0785-04	10	47954413	73045102	1925	0.0501
TCGA-28-1756-01C-01D-0785-04	10	73056388	73056388	1	NA
TCGA-28-1756-01C-01D-0785-04	10	73066921	74435007	153	0.5254
TCGA-28-1756-01C-01D-0785-04	10	74443947	107560151	3137	0.0567
TCGA-28-1756-01C-01D-0785-04	10	107611184	107659738	3	-0.8591
TCGA-28-1756-01C-01D-0785-04	10	107697212	135356671	2342	0.0196
TCGA-28-1756-01C-01D-0785-04	11	182372	46335027	3828	-0.5905
TCGA-28-1756-01C-01D-0785-04	11	46340092	78820864	3150	0.0798
TCGA-28-1756-01C-01D-0785-04	11	78859178	80494202	45	-0.2706
TCGA-28-1756-01C-01D-0785-04	11	80518444	83021842	164	0.0956
TCGA-28-1756-01C-01D-0785-04	11	83033188	84814037	169	-0.6067
TCGA-28-1756-01C-01D-0785-04	11	84830068	116679548	2440	0.061
TCGA-28-1756-01C-01D-0785-04	11	116687865	118636730	256	0.5285
TCGA-28-1756-01C-01D-0785-04	11	118642951	134432265	1383	0.0717
TCGA-28-1756-01C-01D-0785-04	12	33854	34204355	3055	0.4997
TCGA-28-1756-01C-01D-0785-04	12	34236793	36244407	8	0.1844
TCGA-28-1756-01C-01D-0785-04	12	36269853	46149155	694	-0.6159
TCGA-28-1756-01C-01D-0785-04	12	46215836	132289090	7410	0.0691
TCGA-28-1756-01C-01D-0785-04	13	18065953	19380708	120	-0.6242
TCGA-28-1756-01C-01D-0785-04	13	19408185	36474693	1672	0.0324
TCGA-28-1756-01C-01D-0785-04	13	36480916	36569388	14	0.4551
TCGA-28-1756-01C-01D-0785-04	13	36575382	36836026	14	-0.0432
