barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-08-0246-01A-01G-0294-04	1	554268	38262003	3682	0.0016
TCGA-08-0246-01A-01G-0294-04	1	38266058	38461196	12	-0.2803
TCGA-08-0246-01A-01G-0294-04	1	38503034	53498489	1485	0.0022
TCGA-08-0246-01A-01G-0294-04	1	53509325	53676479	11	0.3458
TCGA-08-0246-01A-01G-0294-04	1	53685339	158370055	6671	0.011
TCGA-08-0246-01A-01G-0294-04	1	158374845	158467809	15	0.3971
TCGA-08-0246-01A-01G-0294-04	1	158480887	210173127	4312	0.0403
TCGA-08-0246-01A-01G-0294-04	1	210181146	210181146	1	NA
TCGA-08-0246-01A-01G-0294-04	1	210186558	238644467	2213	-0.3344
TCGA-08-0246-01A-01G-0294-04	1	238655491	247190718	843	0.0745
TCGA-08-0246-01A-01G-0294-04	10	115544	38620776	3167	-0.3455
TCGA-08-0246-01A-01G-0294-04	10	38659036	42175348	14	-0.0967
TCGA-08-0246-01A-01G-0294-04	10	42184626	135356671	7854	-0.3579
TCGA-08-0246-01A-01G-0294-04	11	182372	134432265	11435	0.0265
TCGA-08-0246-01A-01G-0294-04	12	33854	132289090	11167	0.3468
TCGA-08-0246-01A-01G-0294-04	13	18065953	114123862	7652	-0.3494
TCGA-08-0246-01A-01G-0294-04	14	18149473	106349756	8196	0.1554
TCGA-08-0246-01A-01G-0294-04	15	18362555	18810004	13	-0.2914
TCGA-08-0246-01A-01G-0294-04	15	18835660	20079935	63	-0.723
TCGA-08-0246-01A-01G-0294-04	15	20220416	60282685	3838	-0.3404
TCGA-08-0246-01A-01G-0294-04	15	60288958	60360717	10	-0.1969
TCGA-08-0246-01A-01G-0294-04	15	60386313	70679696	1190	-0.3577
TCGA-08-0246-01A-01G-0294-04	15	70688964	70764625	5	0.0674
TCGA-08-0246-01A-01G-0294-04	15	70774534	77952880	841	-0.3426
TCGA-08-0246-01A-01G-0294-04	15	77962609	79797536	195	0.2364
TCGA-08-0246-01A-01G-0294-04	15	79833249	100282819	1853	-0.3374
TCGA-08-0246-01A-01G-0294-04	16	28087	4670009	673	0.0288
TCGA-08-0246-01A-01G-0294-04	16	4675159	4685633	3	-0.6811
TCGA-08-0246-01A-01G-0294-04	16	4693068	88690571	6118	0.0307
TCGA-08-0246-01A-01G-0294-04	17	29169	16994115	1728	0.0625
TCGA-08-0246-01A-01G-0294-04	17	17001890	17098966	16	0.4174
TCGA-08-0246-01A-01G-0294-04	17	17104943	17104943	1	NA
TCGA-08-0246-01A-01G-0294-04	17	17111954	78653545	5912	0.0626
TCGA-08-0246-01A-01G-0294-04	18	4316	76110964	5774	0.0222
TCGA-08-0246-01A-01G-0294-04	19	64418	63784327	5977	0.2865
TCGA-08-0246-01A-01G-0294-04	2	20341	140868880	10237	0.0458
TCGA-08-0246-01A-01G-0294-04	2	140884282	140975739	11	-0.1767
TCGA-08-0246-01A-01G-0294-04	2	140988653	141233730	27	-0.6305
TCGA-08-0246-01A-01G-0294-04	2	141244898	141608228	37	-0.3781
TCGA-08-0246-01A-01G-0294-04	2	141616063	242700979	8221	0.0527
TCGA-08-0246-01A-01G-0294-04	2	242717016	242717016	1	NA
TCGA-08-0246-01A-01G-0294-04	20	8747	28133609	2223	0.3533
TCGA-08-0246-01A-01G-0294-04	20	28186969	28266113	7	-0.0662
TCGA-08-0246-01A-01G-0294-04	20	29297270	62379059	3101	0.3325
TCGA-08-0246-01A-01G-0294-04	21	9896630	13379975	25	-0.1921
TCGA-08-0246-01A-01G-0294-04	21	13435755	16349430	195	0.0878
TCGA-08-0246-01A-01G-0294-04	21	16356233	16456696	14	0.3629
TCGA-08-0246-01A-01G-0294-04	21	16463029	16463029	1	NA
TCGA-08-0246-01A-01G-0294-04	21	16475864	46914686	3127	0.0968
TCGA-08-0246-01A-01G-0294-04	22	14504218	44888255	3532	-0.2972
TCGA-08-0246-01A-01G-0294-04	22	44891861	44957907	14	0.0766
TCGA-08-0246-01A-01G-0294-04	22	44964176	49565816	533	-0.3226
TCGA-08-0246-01A-01G-0294-04	23	2710316	2742851	5	0.0335
TCGA-08-0246-01A-01G-0294-04	23	2751293	2850957	14	-0.3416
TCGA-08-0246-01A-01G-0294-04	23	2854934	19986351	1466	0.044
TCGA-08-0246-01A-01G-0294-04	23	20004362	20223948	29	-0.3495
TCGA-08-0246-01A-01G-0294-04	23	20266812	39256884	1440	0.0349
TCGA-08-0246-01A-01G-0294-04	23	39282632	40310083	47	-0.3602
TCGA-08-0246-01A-01G-0294-04	23	40322325	97180157	3484	0.0331
TCGA-08-0246-01A-01G-0294-04	23	97216965	125897073	2199	-0.3254
TCGA-08-0246-01A-01G-0294-04	23	125919031	126819170	41	-0.0083
TCGA-08-0246-01A-01G-0294-04	23	126841491	140145377	1074	-0.325
TCGA-08-0246-01A-01G-0294-04	23	140175103	140387534	23	0.4241
TCGA-08-0246-01A-01G-0294-04	23	140518817	140518817	1	NA
TCGA-08-0246-01A-01G-0294-04	23	140520973	154582414	1115	-0.3295
TCGA-08-0246-01A-01G-0294-04	24	2710450	2724264	5	NA
TCGA-08-0246-01A-01G-0294-04	24	2728750	57440809	1288	0.1232
TCGA-08-0246-01A-01G-0294-04	3	39066	9298689	762	-0.2702
TCGA-08-0246-01A-01G-0294-04	3	9307865	9402103	10	0.1743
TCGA-08-0246-01A-01G-0294-04	3	9411558	50265719	3556	-0.2656
TCGA-08-0246-01A-01G-0294-04	3	50270684	50298588	8	0.086
TCGA-08-0246-01A-01G-0294-04	3	50301542	118402860	4853	-0.2761
TCGA-08-0246-01A-01G-0294-04	3	118426084	118661045	9	-0.9866
TCGA-08-0246-01A-01G-0294-04	3	118692418	199379566	6688	-0.2646
TCGA-08-0246-01A-01G-0294-04	4	41413	39804222	2784	0.2665
TCGA-08-0246-01A-01G-0294-04	4	39809808	39875243	8	0.5485
TCGA-08-0246-01A-01G-0294-04	4	39884708	58109782	1184	0.3062
TCGA-08-0246-01A-01G-0294-04	4	58133312	58367590	9	0.052
TCGA-08-0246-01A-01G-0294-04	4	58398451	71145142	674	0.2669
TCGA-08-0246-01A-01G-0294-04	4	71151543	71197387	4	3e-04
TCGA-08-0246-01A-01G-0294-04	4	71214433	86480918	1306	0.3088
TCGA-08-0246-01A-01G-0294-04	4	86499986	87697163	116	-0.0027
TCGA-08-0246-01A-01G-0294-04	4	87727039	125351369	2861	0.3019
TCGA-08-0246-01A-01G-0294-04	4	125392741	128669881	139	-0.0184
TCGA-08-0246-01A-01G-0294-04	4	128711517	166950020	2557	0.3057
TCGA-08-0246-01A-01G-0294-04	4	166984013	169103923	133	-0.0296
TCGA-08-0246-01A-01G-0294-04	4	169156464	182092862	825	0.3065
TCGA-08-0246-01A-01G-0294-04	4	182135980	182290294	7	-0.1421
TCGA-08-0246-01A-01G-0294-04	4	182300502	182390126	5	-1.437
TCGA-08-0246-01A-01G-0294-04	4	182412232	182737773	9	-0.7856
TCGA-08-0246-01A-01G-0294-04	4	182760844	183595238	51	0.0347
TCGA-08-0246-01A-01G-0294-04	4	183601538	186238577	243	0.3588
TCGA-08-0246-01A-01G-0294-04	4	186247362	186591239	44	0.0737
TCGA-08-0246-01A-01G-0294-04	4	186598987	190652522	359	0.3268
TCGA-08-0246-01A-01G-0294-04	4	190676708	190676708	1	NA
TCGA-08-0246-01A-01G-0294-04	4	190695751	191173837	34	0.1323
TCGA-08-0246-01A-01G-0294-04	5	75149	161295114	11706	0.0445
TCGA-08-0246-01A-01G-0294-04	5	161317537	161479722	13	-0.3836
TCGA-08-0246-01A-01G-0294-04	5	161488830	180644810	1525	0.0568
TCGA-08-0246-01A-01G-0294-04	6	97634	134037116	10303	-0.3323
TCGA-08-0246-01A-01G-0294-04	6	134054945	134560881	50	-0.5348
TCGA-08-0246-01A-01G-0294-04	6	134568848	160399128	2028	-0.3186
TCGA-08-0246-01A-01G-0294-04	6	160405804	166026434	456	-0.9883
TCGA-08-0246-01A-01G-0294-04	6	166039869	167734729	185	-0.3903
TCGA-08-0246-01A-01G-0294-04	6	167752329	168276703	31	-0.885
TCGA-08-0246-01A-01G-0294-04	6	168290618	170867396	212	-0.3894
TCGA-08-0246-01A-01G-0294-04	7	140213	54192191	4553	0.0514
TCGA-08-0246-01A-01G-0294-04	7	54217905	56166846	157	3.6051
TCGA-08-0246-01A-01G-0294-04	7	56189865	62331723	116	0.2631
TCGA-08-0246-01A-01G-0294-04	7	62466030	158811268	8415	0.0526
TCGA-08-0246-01A-01G-0294-04	8	63810	15504940	1211	-0.3033
TCGA-08-0246-01A-01G-0294-04	8	15516632	15567009	7	-0.9239
TCGA-08-0246-01A-01G-0294-04	8	15580302	19470797	313	-0.3557
TCGA-08-0246-01A-01G-0294-04	8	19482236	19588807	14	0.0939
TCGA-08-0246-01A-01G-0294-04	8	19598004	30758502	964	-0.3328
TCGA-08-0246-01A-01G-0294-04	8	30763396	31057956	30	-0.8612
TCGA-08-0246-01A-01G-0294-04	8	31068060	146264846	8421	-0.3377
TCGA-08-0246-01A-01G-0294-04	9	153131	18972720	1501	-0.2872
TCGA-08-0246-01A-01G-0294-04	9	18983768	19243055	27	-0.1284
TCGA-08-0246-01A-01G-0294-04	9	19266977	21899332	267	-0.2949
TCGA-08-0246-01A-01G-0294-04	9	21904800	21919810	3	-0.8964
TCGA-08-0246-01A-01G-0294-04	9	21926007	22136626	21	-1.7543
TCGA-08-0246-01A-01G-0294-04	9	22166172	22638451	24	-0.8762
TCGA-08-0246-01A-01G-0294-04	9	22656569	140193674	7559	-0.3342
TCGA-08-0246-01A-01G-0294-04	9	140241876	140241876	1	NA
