barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-14-2555-01B-01D-0912-04	1	554268	25457903	2433	-0.0384
TCGA-14-2555-01B-01D-0912-04	1	25482036	25536086	6	-1.0323
TCGA-14-2555-01B-01D-0912-04	1	25541997	151027357	8489	-0.0132
TCGA-14-2555-01B-01D-0912-04	1	151033188	151036435	2	-4.3462
TCGA-14-2555-01B-01D-0912-04	1	151040463	247190718	8315	-0.028
TCGA-14-2555-01B-01D-0912-04	10	115544	38620776	3167	-0.775
TCGA-14-2555-01B-01D-0912-04	10	38659036	42175348	14	-0.2956
TCGA-14-2555-01B-01D-0912-04	10	42184626	135356671	7854	-0.768
TCGA-14-2555-01B-01D-0912-04	11	182372	115559078	9708	-0.0245
TCGA-14-2555-01B-01D-0912-04	11	115598435	116228648	35	0.5063
TCGA-14-2555-01B-01D-0912-04	11	116233750	134432265	1692	-0.0319
TCGA-14-2555-01B-01D-0912-04	12	33854	34341836	3059	-0.0204
TCGA-14-2555-01B-01D-0912-04	12	34424331	36244407	4	-0.7698
TCGA-14-2555-01B-01D-0912-04	12	36269853	78299944	3660	-0.0224
TCGA-14-2555-01B-01D-0912-04	12	78306130	78596241	26	-0.7776
TCGA-14-2555-01B-01D-0912-04	12	78606184	132289090	4418	-0.0188
TCGA-14-2555-01B-01D-0912-04	13	18065953	56650373	3551	-0.023
TCGA-14-2555-01B-01D-0912-04	13	56658479	56673183	3	0.7264
TCGA-14-2555-01B-01D-0912-04	13	56691355	114123862	4098	-0.0212
TCGA-14-2555-01B-01D-0912-04	14	18149473	19273289	12	-0.0466
TCGA-14-2555-01B-01D-0912-04	14	19284254	19535787	32	0.2128
TCGA-14-2555-01B-01D-0912-04	14	19540294	21505880	317	-0.0336
TCGA-14-2555-01B-01D-0912-04	14	21511829	22259312	88	0.2011
TCGA-14-2555-01B-01D-0912-04	14	22280271	23489052	171	-0.0364
TCGA-14-2555-01B-01D-0912-04	14	23493483	23530469	3	-0.7848
TCGA-14-2555-01B-01D-0912-04	14	23574920	69078818	3927	-0.0108
TCGA-14-2555-01B-01D-0912-04	14	69088190	69092211	2	1.0974
TCGA-14-2555-01B-01D-0912-04	14	69098569	91491356	2046	-0.0266
TCGA-14-2555-01B-01D-0912-04	14	91499540	92122500	72	0.4833
TCGA-14-2555-01B-01D-0912-04	14	92132329	105845658	1472	-0.0491
TCGA-14-2555-01B-01D-0912-04	14	105857193	105898674	5	-0.8281
TCGA-14-2555-01B-01D-0912-04	14	105907191	105985458	8	-0.3278
TCGA-14-2555-01B-01D-0912-04	14	105994646	106349756	41	0.0732
TCGA-14-2555-01B-01D-0912-04	15	18362555	19886840	62	-0.1151
TCGA-14-2555-01B-01D-0912-04	15	19910867	20079935	14	-0.4942
TCGA-14-2555-01B-01D-0912-04	15	20220416	100200937	7930	-0.0233
TCGA-14-2555-01B-01D-0912-04	15	100217283	100282819	2	-1.37
TCGA-14-2555-01B-01D-0912-04	16	28087	32004586	2979	-0.0264
TCGA-14-2555-01B-01D-0912-04	16	32105104	33539023	33	0.2322
TCGA-14-2555-01B-01D-0912-04	16	33758082	88690571	3782	-0.0336
TCGA-14-2555-01B-01D-0912-04	17	29169	41515622	4249	-0.0243
TCGA-14-2555-01B-01D-0912-04	17	41521544	41644979	14	-0.522
TCGA-14-2555-01B-01D-0912-04	17	41700762	77262902	3225	-0.0256
TCGA-14-2555-01B-01D-0912-04	17	77268608	77765308	54	0.3628
TCGA-14-2555-01B-01D-0912-04	17	77771594	77771594	1	NA
TCGA-14-2555-01B-01D-0912-04	17	77781108	78653545	114	-0.0146
TCGA-14-2555-01B-01D-0912-04	18	4316	76110964	5774	-0.0257
TCGA-14-2555-01B-01D-0912-04	19	64418	59487170	5444	0.3842
TCGA-14-2555-01B-01D-0912-04	19	59492650	59497049	2	-0.7257
TCGA-14-2555-01B-01D-0912-04	19	59502178	63784327	531	0.3826
TCGA-14-2555-01B-01D-0912-04	2	20341	34539740	2705	-0.0303
TCGA-14-2555-01B-01D-0912-04	2	34556434	34580533	2	-1.0023
TCGA-14-2555-01B-01D-0912-04	2	34608979	110206301	5464	-0.0165
TCGA-14-2555-01B-01D-0912-04	2	110219766	110337631	16	0.5107
TCGA-14-2555-01B-01D-0912-04	2	110340933	132768316	1437	-0.02
TCGA-14-2555-01B-01D-0912-04	2	132778589	132823716	6	0.4681
TCGA-14-2555-01B-01D-0912-04	2	132830527	188883018	4251	-0.0218
TCGA-14-2555-01B-01D-0912-04	2	188896556	188956748	9	0.4196
TCGA-14-2555-01B-01D-0912-04	2	188961792	242717016	4644	-0.0254
TCGA-14-2555-01B-01D-0912-04	20	8747	1499034	190	0.3985
TCGA-14-2555-01B-01D-0912-04	20	1506379	1528899	3	-0.5273
TCGA-14-2555-01B-01D-0912-04	20	1539155	62379059	5138	0.4363
TCGA-14-2555-01B-01D-0912-04	21	9896630	46914686	3362	-0.0314
TCGA-14-2555-01B-01D-0912-04	22	14504218	19784662	498	-0.0292
TCGA-14-2555-01B-01D-0912-04	22	19794060	20730747	76	0.4381
TCGA-14-2555-01B-01D-0912-04	22	20747679	22671374	245	-0.0288
TCGA-14-2555-01B-01D-0912-04	22	22677959	22725305	10	0.6493
TCGA-14-2555-01B-01D-0912-04	22	22731196	49565816	3250	-0.0361
TCGA-14-2555-01B-01D-0912-04	23	2710316	6455262	276	0.8039
TCGA-14-2555-01B-01D-0912-04	23	6463313	6477006	3	-0.0747
TCGA-14-2555-01B-01D-0912-04	23	6487238	91540190	5926	0.8323
TCGA-14-2555-01B-01D-0912-04	23	91570242	91688147	8	-0.0713
TCGA-14-2555-01B-01D-0912-04	23	91712654	154582414	4725	0.8256
TCGA-14-2555-01B-01D-0912-04	24	2710450	3223585	58	-2.6012
TCGA-14-2555-01B-01D-0912-04	24	3318461	6652868	95	-0.6693
TCGA-14-2555-01B-01D-0912-04	24	6696721	10511255	349	-2.1413
TCGA-14-2555-01B-01D-0912-04	24	10537808	12412724	13	-0.1289
TCGA-14-2555-01B-01D-0912-04	24	12452734	24685322	749	-2.2788
TCGA-14-2555-01B-01D-0912-04	24	24754207	57440809	29	-0.7625
TCGA-14-2555-01B-01D-0912-04	3	39066	199379566	15886	-0.0217
TCGA-14-2555-01B-01D-0912-04	4	41413	191173837	13353	-0.0231
TCGA-14-2555-01B-01D-0912-04	5	75149	725942	73	-0.1028
TCGA-14-2555-01B-01D-0912-04	5	739292	826044	9	-0.5911
TCGA-14-2555-01B-01D-0912-04	5	837253	68868713	4548	-0.0317
TCGA-14-2555-01B-01D-0912-04	5	69274433	70693444	8	-0.4928
TCGA-14-2555-01B-01D-0912-04	5	70698794	180644810	8606	-0.02
TCGA-14-2555-01B-01D-0912-04	6	97634	31362797	2768	-0.0185
TCGA-14-2555-01B-01D-0912-04	6	31367935	31418006	5	0.5993
TCGA-14-2555-01B-01D-0912-04	6	31425144	32600962	194	-0.0386
TCGA-14-2555-01B-01D-0912-04	6	32605300	32629848	2	-1.7066
TCGA-14-2555-01B-01D-0912-04	6	32634044	99533502	4786	-0.028
TCGA-14-2555-01B-01D-0912-04	6	99568612	99888068	19	-0.7454
TCGA-14-2555-01B-01D-0912-04	6	99897508	153470745	4114	-0.018
TCGA-14-2555-01B-01D-0912-04	6	153484159	153799095	16	-0.7867
TCGA-14-2555-01B-01D-0912-04	6	153827440	155325911	101	0.004
TCGA-14-2555-01B-01D-0912-04	6	155336802	156008179	57	-0.6644
TCGA-14-2555-01B-01D-0912-04	6	156045999	156306459	11	0.1048
TCGA-14-2555-01B-01D-0912-04	6	156330378	156506254	8	-0.7356
TCGA-14-2555-01B-01D-0912-04	6	156522097	156716458	7	0.0294
TCGA-14-2555-01B-01D-0912-04	6	156756903	156860510	5	-0.7473
TCGA-14-2555-01B-01D-0912-04	6	156888607	158949763	152	-0.0265
TCGA-14-2555-01B-01D-0912-04	6	158964309	159207160	31	-0.7416
TCGA-14-2555-01B-01D-0912-04	6	159221343	160312452	96	-0.033
TCGA-14-2555-01B-01D-0912-04	6	160319040	160516654	21	-0.7551
TCGA-14-2555-01B-01D-0912-04	6	160529305	160810581	26	0.042
TCGA-14-2555-01B-01D-0912-04	6	160820326	162149682	128	-0.8055
TCGA-14-2555-01B-01D-0912-04	6	162164490	162209153	6	0.024
TCGA-14-2555-01B-01D-0912-04	6	162222677	162357325	15	-0.623
TCGA-14-2555-01B-01D-0912-04	6	162365875	162391056	4	-0.0077
TCGA-14-2555-01B-01D-0912-04	6	162398228	162504290	12	-0.8568
TCGA-14-2555-01B-01D-0912-04	6	162515680	162574081	7	-2.8891
TCGA-14-2555-01B-01D-0912-04	6	162582128	162702731	13	-0.7528
TCGA-14-2555-01B-01D-0912-04	6	162711688	163277899	60	0.0026
TCGA-14-2555-01B-01D-0912-04	6	163293667	163557982	30	-0.7033
TCGA-14-2555-01B-01D-0912-04	6	163564605	163845944	25	-0.0516
TCGA-14-2555-01B-01D-0912-04	6	163855260	164446557	29	-0.7773
TCGA-14-2555-01B-01D-0912-04	6	164493893	164981184	18	-0.0899
TCGA-14-2555-01B-01D-0912-04	6	165019251	165123769	5	-0.8523
TCGA-14-2555-01B-01D-0912-04	6	165138101	165640218	21	-0.0988
TCGA-14-2555-01B-01D-0912-04	6	165645537	165650610	2	2.116
TCGA-14-2555-01B-01D-0912-04	6	165657596	170867396	471	-0.0324
TCGA-14-2555-01B-01D-0912-04	7	140213	2328218	223	0.3446
TCGA-14-2555-01B-01D-0912-04	7	2336977	2637589	38	0.8533
TCGA-14-2555-01B-01D-0912-04	7	2651910	18456486	1306	0.4607
TCGA-14-2555-01B-01D-0912-04	7	18477491	18620343	19	-0.0361
TCGA-14-2555-01B-01D-0912-04	7	18635165	54643970	2987	0.4603
TCGA-14-2555-01B-01D-0912-04	7	54673962	55249797	45	5.2043
TCGA-14-2555-01B-01D-0912-04	7	55258775	82757639	1772	0.4402
TCGA-14-2555-01B-01D-0912-04	7	82803246	86418231	213	-0.015
TCGA-14-2555-01B-01D-0912-04	7	86425204	141408013	4958	0.4579
TCGA-14-2555-01B-01D-0912-04	7	141413352	141438504	3	-0.5034
TCGA-14-2555-01B-01D-0912-04	7	141452085	143514962	251	0.4747
TCGA-14-2555-01B-01D-0912-04	7	143582864	143584350	3	-0.5004
TCGA-14-2555-01B-01D-0912-04	7	143705425	158811268	1423	0.4393
TCGA-14-2555-01B-01D-0912-04	8	63810	7256229	628	-0.0482
TCGA-14-2555-01B-01D-0912-04	8	7261418	7789937	6	-0.5517
TCGA-14-2555-01B-01D-0912-04	8	8117271	39341524	2535	-0.0192
TCGA-14-2555-01B-01D-0912-04	8	39356595	39363050	2	-1.0699
TCGA-14-2555-01B-01D-0912-04	8	39368509	39505256	18	-2.6727
TCGA-14-2555-01B-01D-0912-04	8	39511632	67385358	1731	-0.0152
TCGA-14-2555-01B-01D-0912-04	8	67407478	67888688	56	0.5034
TCGA-14-2555-01B-01D-0912-04	8	67897144	146264846	5984	-0.0201
TCGA-14-2555-01B-01D-0912-04	9	153131	21131868	1711	-0.0187
TCGA-14-2555-01B-01D-0912-04	9	21135206	22502565	126	-0.8008
TCGA-14-2555-01B-01D-0912-04	9	22527010	24827828	109	-0.0317
TCGA-14-2555-01B-01D-0912-04	9	24873989	28009432	194	-0.8241
TCGA-14-2555-01B-01D-0912-04	9	28016855	140241876	7263	-0.0284
