barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-02-0057-01A-01D-0183-04	1	554268	4433548	441	-0.0348
TCGA-02-0057-01A-01D-0183-04	1	4455248	4698243	21	-0.2463
TCGA-02-0057-01A-01D-0183-04	1	4712711	17094475	1143	-0.0145
TCGA-02-0057-01A-01D-0183-04	1	17104345	17130528	4	-0.6983
TCGA-02-0057-01A-01D-0183-04	1	17148592	25457903	824	-0.0149
TCGA-02-0057-01A-01D-0183-04	1	25482036	25536086	6	-0.6534
TCGA-02-0057-01A-01D-0183-04	1	25541997	65523390	3774	0.0059
TCGA-02-0057-01A-01D-0183-04	1	65530627	65572556	6	0.2807
TCGA-02-0057-01A-01D-0183-04	1	65582777	150819451	4672	1e-04
TCGA-02-0057-01A-01D-0183-04	1	150823073	150848509	5	1.4618
TCGA-02-0057-01A-01D-0183-04	1	150852858	151027357	32	0.0194
TCGA-02-0057-01A-01D-0183-04	1	151033188	151036435	2	1.0151
TCGA-02-0057-01A-01D-0183-04	1	151040463	159746016	1121	6e-04
TCGA-02-0057-01A-01D-0183-04	1	159749609	159907508	11	0.3072
TCGA-02-0057-01A-01D-0183-04	1	159913146	200613454	3199	-0.0028
TCGA-02-0057-01A-01D-0183-04	1	200622656	200786282	14	-0.3147
TCGA-02-0057-01A-01D-0183-04	1	200802204	211063091	998	-0.0145
TCGA-02-0057-01A-01D-0183-04	1	211070042	211076091	2	-0.7865
TCGA-02-0057-01A-01D-0183-04	1	211082419	246688566	2919	-7e-04
TCGA-02-0057-01A-01D-0183-04	1	246696388	246713357	4	0.4552
TCGA-02-0057-01A-01D-0183-04	1	246750352	246755225	2	-0.0069
TCGA-02-0057-01A-01D-0183-04	1	246794522	246862029	11	-0.7512
TCGA-02-0057-01A-01D-0183-04	1	246874992	247190718	34	-0.1104
TCGA-02-0057-01A-01D-0183-04	10	115544	38482718	3157	-0.2983
TCGA-02-0057-01A-01D-0183-04	10	38496865	38496865	1	NA
TCGA-02-0057-01A-01D-0183-04	10	38508945	42150759	22	-0.0649
TCGA-02-0057-01A-01D-0183-04	10	42175348	45554717	255	-0.3109
TCGA-02-0057-01A-01D-0183-04	10	46371243	47010385	26	0.0936
TCGA-02-0057-01A-01D-0183-04	10	47025997	69612724	1559	-0.327
TCGA-02-0057-01A-01D-0183-04	10	69627248	69661546	6	0.1154
TCGA-02-0057-01A-01D-0183-04	10	69665471	88858473	1718	-0.3028
TCGA-02-0057-01A-01D-0183-04	10	88896882	89178988	10	0.0921
TCGA-02-0057-01A-01D-0183-04	10	89199763	89199763	1	NA
TCGA-02-0057-01A-01D-0183-04	10	89241227	100113692	1098	-0.283
TCGA-02-0057-01A-01D-0183-04	10	100123028	100232460	17	-0.4688
TCGA-02-0057-01A-01D-0183-04	10	100241758	134889680	3097	-0.3225
TCGA-02-0057-01A-01D-0183-04	10	134895022	134933425	10	-0.115
TCGA-02-0057-01A-01D-0183-04	10	134939447	135356671	58	-0.4134
TCGA-02-0057-01A-01D-0183-04	11	182372	46360944	3832	-0.0143
TCGA-02-0057-01A-01D-0183-04	11	46364566	46368437	2	-0.6324
TCGA-02-0057-01A-01D-0183-04	11	46374645	55118214	381	0.0605
TCGA-02-0057-01A-01D-0183-04	11	55124730	55207305	13	0.2571
TCGA-02-0057-01A-01D-0183-04	11	55225136	134432265	7207	-0.0104
TCGA-02-0057-01A-01D-0183-04	12	33854	7791261	848	-0.0168
TCGA-02-0057-01A-01D-0183-04	12	7799627	8062426	29	0.2019
TCGA-02-0057-01A-01D-0183-04	12	8068318	9452803	138	0.0252
TCGA-02-0057-01A-01D-0183-04	12	9528590	9585156	3	1.0399
TCGA-02-0057-01A-01D-0183-04	12	9613074	69224599	5094	0.011
TCGA-02-0057-01A-01D-0183-04	12	69232772	70702378	143	-0.1701
TCGA-02-0057-01A-01D-0183-04	12	70712030	86180700	996	-0.0131
TCGA-02-0057-01A-01D-0183-04	12	86205726	89151719	149	-0.1844
TCGA-02-0057-01A-01D-0183-04	12	89187192	132289090	3767	0.0084
