barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-16-1048-01B-01D-1227-04	1	554268	2557633	270	-0.0676
TCGA-16-1048-01B-01D-1227-04	1	2572620	9668565	662	-0.5337
TCGA-16-1048-01B-01D-1227-04	1	9675707	16964267	669	-0.0031
TCGA-16-1048-01B-01D-1227-04	1	17082119	17130528	8	-0.5511
TCGA-16-1048-01B-01D-1227-04	1	17148592	25446081	823	-0.0094
TCGA-16-1048-01B-01D-1227-04	1	25457903	25457903	1	NA
TCGA-16-1048-01B-01D-1227-04	1	25482036	25536086	6	-0.9611
TCGA-16-1048-01B-01D-1227-04	1	25541997	62580343	3524	0.0025
TCGA-16-1048-01B-01D-1227-04	1	62607071	62901231	29	0.4179
TCGA-16-1048-01B-01D-1227-04	1	62911235	147134175	4520	0.0012
TCGA-16-1048-01B-01D-1227-04	1	147203277	148081769	20	-0.4826
TCGA-16-1048-01B-01D-1227-04	1	148088285	150819451	359	-0.0176
TCGA-16-1048-01B-01D-1227-04	1	150823073	150848509	5	1.2232
TCGA-16-1048-01B-01D-1227-04	1	150852858	202021448	4523	-0.0112
TCGA-16-1048-01B-01D-1227-04	1	202030211	204492248	261	0.533
TCGA-16-1048-01B-01D-1227-04	1	204497846	247190718	3565	-0.0121
TCGA-16-1048-01B-01D-1227-04	10	115544	135356671	11035	-0.5368
TCGA-16-1048-01B-01D-1227-04	11	182372	31357672	2820	-0.0102
TCGA-16-1048-01B-01D-1227-04	11	31363369	32019726	59	0.8399
TCGA-16-1048-01B-01D-1227-04	11	32042583	55118214	1336	0.002
TCGA-16-1048-01B-01D-1227-04	11	55124730	55187282	10	-3.8916
TCGA-16-1048-01B-01D-1227-04	11	55194990	64176228	1119	-0.0226
TCGA-16-1048-01B-01D-1227-04	11	64186914	64416379	41	0.3912
TCGA-16-1048-01B-01D-1227-04	11	64420058	125204211	5286	-0.011
TCGA-16-1048-01B-01D-1227-04	11	125225722	125252823	2	-0.9717
TCGA-16-1048-01B-01D-1227-04	11	125258990	134432265	762	-0.0169
TCGA-16-1048-01B-01D-1227-04	12	33854	9452803	1015	-0.0232
TCGA-16-1048-01B-01D-1227-04	12	9528590	9585156	3	1.0979
TCGA-16-1048-01B-01D-1227-04	12	9613074	55190801	3960	-0.0095
TCGA-16-1048-01B-01D-1227-04	12	55206485	55392813	22	0.4283
TCGA-16-1048-01B-01D-1227-04	12	55394705	132289090	6167	-0.0107
TCGA-16-1048-01B-01D-1227-04	13	18065953	18065953	1	NA
TCGA-16-1048-01B-01D-1227-04	13	18194527	114123862	7651	-0.076
TCGA-16-1048-01B-01D-1227-04	14	18149473	19268776	11	-0.4293
TCGA-16-1048-01B-01D-1227-04	14	19273289	19490630	29	-0.9623
TCGA-16-1048-01B-01D-1227-04	14	19497023	21523818	324	-0.5368
