barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-12-1602-01A-01D-0592-04	1	554268	554287	2	NA
TCGA-12-1602-01A-01D-0592-04	1	639581	167483267	12708	-0.1185
TCGA-12-1602-01A-01D-0592-04	1	167493768	167507882	2	-3.6692
TCGA-12-1602-01A-01D-0592-04	1	167523140	219054123	4157	-0.0906
TCGA-12-1602-01A-01D-0592-04	1	219060151	221288288	64	-0.5711
TCGA-12-1602-01A-01D-0592-04	1	221292457	247190718	2312	-0.1104
TCGA-12-1602-01A-01D-0592-04	10	115544	89355114	6766	-0.5729
TCGA-12-1602-01A-01D-0592-04	10	89369904	89392975	3	NA
TCGA-12-1602-01A-01D-0592-04	10	89402529	90478885	100	-2.3297
TCGA-12-1602-01A-01D-0592-04	10	90507340	135356671	4166	-0.5783
TCGA-12-1602-01A-01D-0592-04	11	182372	41900935	3510	-0.3901
TCGA-12-1602-01A-01D-0592-04	11	41942772	42182735	13	-2.3637
TCGA-12-1602-01A-01D-0592-04	11	42204669	55118214	692	-0.3907
TCGA-12-1602-01A-01D-0592-04	11	55124730	55207305	13	-2.5205
TCGA-12-1602-01A-01D-0592-04	11	55225136	86685500	3304	-0.4123
TCGA-12-1602-01A-01D-0592-04	11	86691077	86703203	2	0.9784
TCGA-12-1602-01A-01D-0592-04	11	86711367	134432265	3901	-0.3889
TCGA-12-1602-01A-01D-0592-04	12	33854	11430887	1230	0.6502
TCGA-12-1602-01A-01D-0592-04	12	11444721	14024106	265	0.2452
TCGA-12-1602-01A-01D-0592-04	12	14031977	32350078	1427	0.7263
TCGA-12-1602-01A-01D-0592-04	12	32356957	40826700	426	0.2259
TCGA-12-1602-01A-01D-0592-04	12	40840168	42480565	113	-0.5339
TCGA-12-1602-01A-01D-0592-04	12	42485712	42720962	24	0.1906
TCGA-12-1602-01A-01D-0592-04	12	42728631	43497318	74	-0.5655
TCGA-12-1602-01A-01D-0592-04	12	43508937	46092028	197	0.1582
TCGA-12-1602-01A-01D-0592-04	12	46149155	51719749	735	-0.591
TCGA-12-1602-01A-01D-0592-04	12	51725300	51725300	1	NA
TCGA-12-1602-01A-01D-0592-04	12	51733613	51779709	11	3.0581
TCGA-12-1602-01A-01D-0592-04	12	51784696	52028471	41	-0.3792
TCGA-12-1602-01A-01D-0592-04	12	52034468	52034468	1	NA
TCGA-12-1602-01A-01D-0592-04	12	52042358	52100657	8	3.7452
TCGA-12-1602-01A-01D-0592-04	12	52110728	53860896	214	-0.529
TCGA-12-1602-01A-01D-0592-04	12	53869683	53920979	7	0.7429
TCGA-12-1602-01A-01D-0592-04	12	53924483	54132218	32	-0.5621
TCGA-12-1602-01A-01D-0592-04	12	54137244	54137244	1	NA
TCGA-12-1602-01A-01D-0592-04	12	54146879	54181291	7	4.1074
TCGA-12-1602-01A-01D-0592-04	12	54191501	54393780	27	-0.5199
TCGA-12-1602-01A-01D-0592-04	12	54396872	54455919	13	0.9662
TCGA-12-1602-01A-01D-0592-04	12	54462410	54462410	1	NA
TCGA-12-1602-01A-01D-0592-04	12	54477945	56135099	249	-0.5795
TCGA-12-1602-01A-01D-0592-04	12	56137786	56941749	98	2.9732
TCGA-12-1602-01A-01D-0592-04	12	56985155	56985155	1	NA
TCGA-12-1602-01A-01D-0592-04	12	56995516	58490919	85	-0.5483
TCGA-12-1602-01A-01D-0592-04	12	58499933	58729981	9	3.9031
TCGA-12-1602-01A-01D-0592-04	12	58765949	60008743	44	-0.5162
TCGA-12-1602-01A-01D-0592-04	12	60039028	60207655	8	3.7347
TCGA-12-1602-01A-01D-0592-04	12	60260425	60260425	1	NA
TCGA-12-1602-01A-01D-0592-04	12	60325039	60411673	6	0.9217
TCGA-12-1602-01A-01D-0592-04	12	60422403	60562567	15	3.9461
TCGA-12-1602-01A-01D-0592-04	12	60580992	60657402	9	-0.5373
TCGA-12-1602-01A-01D-0592-04	12	60667319	60810740	15	3.8217
TCGA-12-1602-01A-01D-0592-04	12	60824866	60947503	13	-0.7117
TCGA-12-1602-01A-01D-0592-04	12	60964730	60964730	1	NA
TCGA-12-1602-01A-01D-0592-04	12	60974327	61011629	5	3.7092
TCGA-12-1602-01A-01D-0592-04	12	61029761	61652819	74	-0.2976
TCGA-12-1602-01A-01D-0592-04	12	61661575	61722486	4	3.6664
TCGA-12-1602-01A-01D-0592-04	12	61790022	61790022	1	NA
TCGA-12-1602-01A-01D-0592-04	12	61804724	62402776	25	-0.3078
TCGA-12-1602-01A-01D-0592-04	12	62436882	62494424	7	3.9144
TCGA-12-1602-01A-01D-0592-04	12	62504627	67445317	425	-0.5404
TCGA-12-1602-01A-01D-0592-04	12	67457153	67549385	10	4.1652
TCGA-12-1602-01A-01D-0592-04	12	67556214	119391362	4010	-0.551
TCGA-12-1602-01A-01D-0592-04	12	119398193	132289090	1197	-0.0131
TCGA-12-1602-01A-01D-0592-04	13	18065953	31350509	1278	-0.038
TCGA-12-1602-01A-01D-0592-04	13	31358804	35553572	413	-0.9999
TCGA-12-1602-01A-01D-0592-04	13	35565248	35713073	20	-0.1472
TCGA-12-1602-01A-01D-0592-04	13	35724472	71994988	2661	-1.0156
TCGA-12-1602-01A-01D-0592-04	13	72036581	72238066	15	0.0729
TCGA-12-1602-01A-01D-0592-04	13	72243071	78055920	503	-0.9905
TCGA-12-1602-01A-01D-0592-04	13	78065014	78117046	8	-0.1921
TCGA-12-1602-01A-01D-0592-04	13	78126174	78244768	8	-0.9564
TCGA-12-1602-01A-01D-0592-04	13	78267134	78567933	12	-0.0869
TCGA-12-1602-01A-01D-0592-04	13	78626963	93993450	905	-0.9801
TCGA-12-1602-01A-01D-0592-04	13	94006774	94041166	6	-0.1174
TCGA-12-1602-01A-01D-0592-04	13	94048355	96328400	259	-0.9902
TCGA-12-1602-01A-01D-0592-04	13	96332253	96425024	9	-0.6845
TCGA-12-1602-01A-01D-0592-04	13	96433354	114123862	1555	-0.0446
TCGA-12-1602-01A-01D-0592-04	14	18149473	21705879	387	-0.4875
TCGA-12-1602-01A-01D-0592-04	14	21719593	22259312	62	-0.1488
TCGA-12-1602-01A-01D-0592-04	14	22280271	22280271	1	NA
TCGA-12-1602-01A-01D-0592-04	14	22287112	105594189	7665	-0.5211
TCGA-12-1602-01A-01D-0592-04	14	105602756	105623070	3	-2.3005
TCGA-12-1602-01A-01D-0592-04	14	105630089	106349756	78	-0.4427
TCGA-12-1602-01A-01D-0592-04	15	18362555	18752131	11	-0.2548
TCGA-12-1602-01A-01D-0592-04	15	18790589	20079935	65	0.3151
TCGA-12-1602-01A-01D-0592-04	15	20220416	22021181	107	-0.2629
TCGA-12-1602-01A-01D-0592-04	15	22038880	22055553	2	-2.0278
TCGA-12-1602-01A-01D-0592-04	15	22077517	22138119	2	NA
TCGA-12-1602-01A-01D-0592-04	15	22163893	32505423	882	-0.2244
TCGA-12-1602-01A-01D-0592-04	15	32511475	32628679	14	-1.0402
TCGA-12-1602-01A-01D-0592-04	15	32654561	100217283	6924	-0.2756
TCGA-12-1602-01A-01D-0592-04	15	100282819	100282819	1	NA
TCGA-12-1602-01A-01D-0592-04	16	28087	88690571	6794	-0.0077
TCGA-12-1602-01A-01D-0592-04	17	29169	41527705	4251	0.0342
TCGA-12-1602-01A-01D-0592-04	17	41533641	41706870	14	-0.8096
TCGA-12-1602-01A-01D-0592-04	17	41841187	78653545	3392	0.0431
