barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-02-0070-01A-01G-0294-04	1	554268	2421920	249	-0.0333
TCGA-02-0070-01A-01G-0294-04	1	2426791	2439625	4	-0.9019
TCGA-02-0070-01A-01G-0294-04	1	2445797	6606616	358	-0.0662
TCGA-02-0070-01A-01G-0294-04	1	6612391	6616978	3	-0.8665
TCGA-02-0070-01A-01G-0294-04	1	6618232	222637587	16419	-0.0083
TCGA-02-0070-01A-01G-0294-04	1	222643072	222652375	2	-0.6479
TCGA-02-0070-01A-01G-0294-04	1	222660205	247190718	2210	-0.0206
TCGA-02-0070-01A-01G-0294-04	10	115544	38555662	3163	-0.5436
TCGA-02-0070-01A-01G-0294-04	10	38563575	42175348	18	-0.1338
TCGA-02-0070-01A-01G-0294-04	10	42184626	45448745	246	-0.5673
TCGA-02-0070-01A-01G-0294-04	10	45455357	47735472	47	-0.4006
TCGA-02-0070-01A-01G-0294-04	10	47954413	127563278	6848	-0.5412
TCGA-02-0070-01A-01G-0294-04	10	127578239	127603523	5	-0.0129
TCGA-02-0070-01A-01G-0294-04	10	127612803	135356671	708	-0.5496
TCGA-02-0070-01A-01G-0294-04	11	182372	134432265	11435	-0.0107
TCGA-02-0070-01A-01G-0294-04	12	33854	120547972	10113	0.3675
TCGA-02-0070-01A-01G-0294-04	12	120554822	120795457	33	0.1943
TCGA-02-0070-01A-01G-0294-04	12	120805873	123400832	284	0.3537
TCGA-02-0070-01A-01G-0294-04	12	123414749	123436261	3	-0.1692
TCGA-02-0070-01A-01G-0294-04	12	123442098	132289090	734	0.3414
TCGA-02-0070-01A-01G-0294-04	13	18065953	113899865	7621	-0.0108
TCGA-02-0070-01A-01G-0294-04	13	113904908	113936998	5	-0.3701
TCGA-02-0070-01A-01G-0294-04	13	113942156	114123862	26	-0.0557
TCGA-02-0070-01A-01G-0294-04	14	18149473	21505880	361	-0.0082
TCGA-02-0070-01A-01G-0294-04	14	21511829	22066142	68	0.1474
TCGA-02-0070-01A-01G-0294-04	14	22071780	106349756	7767	-0.0044
TCGA-02-0070-01A-01G-0294-04	15	18362555	100282819	8008	-0.0052
TCGA-02-0070-01A-01G-0294-04	16	28087	88690571	6794	-0.0213
TCGA-02-0070-01A-01G-0294-04	17	29169	77597938	7520	-0.0146
TCGA-02-0070-01A-01G-0294-04	17	77602490	77660513	10	-0.3509
TCGA-02-0070-01A-01G-0294-04	17	77671235	78653545	127	-0.049
TCGA-02-0070-01A-01G-0294-04	18	4316	76110964	5774	-0.0137
TCGA-02-0070-01A-01G-0294-04	19	64418	40902995	3233	0.3087
TCGA-02-0070-01A-01G-0294-04	19	40908660	40979255	16	0.0913
TCGA-02-0070-01A-01G-0294-04	19	40985118	63672782	2707	0.3184
TCGA-02-0070-01A-01G-0294-04	19	63676549	63784327	21	0.1858
TCGA-02-0070-01A-01G-0294-04	2	20341	242717016	18534	-0.0106
TCGA-02-0070-01A-01G-0294-04	20	8747	8747	1	NA
TCGA-02-0070-01A-01G-0294-04	20	18580	61446244	5193	-0.0127
TCGA-02-0070-01A-01G-0294-04	20	61456766	61456766	1	NA
TCGA-02-0070-01A-01G-0294-04	20	61461411	61466227	2	-1.1218
TCGA-02-0070-01A-01G-0294-04	20	61472509	62379059	134	-0.0272
TCGA-02-0070-01A-01G-0294-04	21	9896630	46914686	3362	-0.0182
TCGA-02-0070-01A-01G-0294-04	22	14504218	49565816	4079	-0.0311
TCGA-02-0070-01A-01G-0294-04	23	2710316	154582414	10938	-0.0066
TCGA-02-0070-01A-01G-0294-04	24	2710450	57440809	1293	0.0612
TCGA-02-0070-01A-01G-0294-04	3	39066	197030519	15631	-0.0109
TCGA-02-0070-01A-01G-0294-04	3	197037970	197056005	3	-0.6233
TCGA-02-0070-01A-01G-0294-04	3	197070204	199379566	252	-0.0097
TCGA-02-0070-01A-01G-0294-04	4	41413	799760	84	0.0117
TCGA-02-0070-01A-01G-0294-04	4	807025	890081	10	-0.3352
TCGA-02-0070-01A-01G-0294-04	4	897434	3459957	291	-0.0491
