barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-06-0195-01B-01D-0238-04	1	554268	639581	3	0.5606
TCGA-06-0195-01B-01D-0238-04	1	736483	8546345	804	-0.2784
TCGA-06-0195-01B-01D-0238-04	1	8554325	8554325	1	NA
TCGA-06-0195-01B-01D-0238-04	1	8561187	16964267	793	0.2333
TCGA-06-0195-01B-01D-0238-04	1	17082119	17130528	8	0.6537
TCGA-06-0195-01B-01D-0238-04	1	17148592	110023268	7783	0.2447
TCGA-06-0195-01B-01D-0238-04	1	110033832	110041428	2	1.3087
TCGA-06-0195-01B-01D-0238-04	1	110057882	147134175	1118	0.2427
TCGA-06-0195-01B-01D-0238-04	1	147203277	147946905	13	-0.0666
TCGA-06-0195-01B-01D-0238-04	1	147965985	147965985	1	NA
TCGA-06-0195-01B-01D-0238-04	1	147978622	150819451	365	0.2346
TCGA-06-0195-01B-01D-0238-04	1	150823073	150852858	6	-1.1406
TCGA-06-0195-01B-01D-0238-04	1	150857070	151027357	31	0.2277
TCGA-06-0195-01B-01D-0238-04	1	151033188	151036435	2	-1.8612
TCGA-06-0195-01B-01D-0238-04	1	151040463	167493768	1781	0.2326
TCGA-06-0195-01B-01D-0238-04	1	167507882	167523140	2	-0.499
TCGA-06-0195-01B-01D-0238-04	1	167538962	224186250	4466	0.2469
TCGA-06-0195-01B-01D-0238-04	1	224189518	224229759	7	0.7613
TCGA-06-0195-01B-01D-0238-04	1	224234265	246427528	1971	0.2387
TCGA-06-0195-01B-01D-0238-04	1	246433956	246805521	46	0.4136
TCGA-06-0195-01B-01D-0238-04	1	246812523	247190718	42	0.2181
TCGA-06-0195-01B-01D-0238-04	10	115544	38555662	3163	-0.5233
TCGA-06-0195-01B-01D-0238-04	10	38563575	42175348	18	-0.1303
TCGA-06-0195-01B-01D-0238-04	10	42184626	97133869	4330	-0.5175
TCGA-06-0195-01B-01D-0238-04	10	97145558	97487588	37	0.1503
TCGA-06-0195-01B-01D-0238-04	10	97495324	134864960	3416	-0.5252
TCGA-06-0195-01B-01D-0238-04	10	134873909	134933425	13	-0.1917
TCGA-06-0195-01B-01D-0238-04	10	134939447	135061900	27	-0.4758
TCGA-06-0195-01B-01D-0238-04	10	135066116	135254461	26	-0.7259
TCGA-06-0195-01B-01D-0238-04	10	135271770	135356671	5	-0.2315
TCGA-06-0195-01B-01D-0238-04	11	182372	5738494	691	-0.0316
TCGA-06-0195-01B-01D-0238-04	11	5742476	5762182	4	-1.5225
TCGA-06-0195-01B-01D-0238-04	11	5766615	46755568	3187	-0.0253
TCGA-06-0195-01B-01D-0238-04	11	46761372	47522647	96	0.2118
TCGA-06-0195-01B-01D-0238-04	11	47529291	47550589	4	-0.0593
TCGA-06-0195-01B-01D-0238-04	11	47556614	117766651	5942	-0.3283
TCGA-06-0195-01B-01D-0238-04	11	117772806	117772806	1	NA
TCGA-06-0195-01B-01D-0238-04	11	117783041	122939872	467	1.8454
TCGA-06-0195-01B-01D-0238-04	11	122948248	134432265	1043	-0.3313
TCGA-06-0195-01B-01D-0238-04	12	33854	9452803	1015	-0.722
TCGA-06-0195-01B-01D-0238-04	12	9528590	9554149	2	0.6435
TCGA-06-0195-01B-01D-0238-04	12	9585156	9613074	2	0.154
TCGA-06-0195-01B-01D-0238-04	12	9626736	48438381	3029	-0.712
TCGA-06-0195-01B-01D-0238-04	12	48443618	132289090	7119	-0.0842
TCGA-06-0195-01B-01D-0238-04	13	18065953	56610886	3549	-0.3291
TCGA-06-0195-01B-01D-0238-04	13	56645552	56770498	8	0.0254
TCGA-06-0195-01B-01D-0238-04	13	56792837	114123862	4095	-0.3364
TCGA-06-0195-01B-01D-0238-04	14	18149473	21505880	361	-0.0501
TCGA-06-0195-01B-01D-0238-04	14	21511829	22034704	65	0.2403
TCGA-06-0195-01B-01D-0238-04	14	22046097	22046097	1	NA
TCGA-06-0195-01B-01D-0238-04	14	22052799	40670538	1597	-0.0363
TCGA-06-0195-01B-01D-0238-04	14	40704122	40812969	5	-0.5057
TCGA-06-0195-01B-01D-0238-04	14	40834168	72995201	2950	-0.0378
TCGA-06-0195-01B-01D-0238-04	14	73003019	105128688	3085	0.1944
TCGA-06-0195-01B-01D-0238-04	14	105138794	105286479	15	-0.4808
TCGA-06-0195-01B-01D-0238-04	14	105308045	105845658	63	0.1742
TCGA-06-0195-01B-01D-0238-04	14	105857193	106002179	15	-0.1245
TCGA-06-0195-01B-01D-0238-04	14	106017453	106216726	22	0.2103
TCGA-06-0195-01B-01D-0238-04	14	106223137	106251081	4	0.7449
TCGA-06-0195-01B-01D-0238-04	14	106260876	106349756	13	0.2616
TCGA-06-0195-01B-01D-0238-04	15	18362555	100200937	8006	-0.039
TCGA-06-0195-01B-01D-0238-04	15	100217283	100282819	2	-1.0506
TCGA-06-0195-01B-01D-0238-04	16	28087	32105104	2980	-0.0475
TCGA-06-0195-01B-01D-0238-04	16	32208242	34106213	37	0.214
TCGA-06-0195-01B-01D-0238-04	16	34115736	34297461	14	-0.1361
TCGA-06-0195-01B-01D-0238-04	16	34339543	34605030	11	0.3996
TCGA-06-0195-01B-01D-0238-04	16	34634686	46819141	179	-0.0372
TCGA-06-0195-01B-01D-0238-04	16	46835481	46854207	3	0.4159
TCGA-06-0195-01B-01D-0238-04	16	46861845	54343465	522	-0.0378
TCGA-06-0195-01B-01D-0238-04	16	54354643	54379834	5	-0.734
TCGA-06-0195-01B-01D-0238-04	16	54390012	88690571	3043	-0.0411
TCGA-06-0195-01B-01D-0238-04	17	29169	31451114	3129	0.1893
TCGA-06-0195-01B-01D-0238-04	17	31456645	31889297	7	-0.2423
TCGA-06-0195-01B-01D-0238-04	17	31891535	41577520	1121	0.1926
TCGA-06-0195-01B-01D-0238-04	17	41587723	41706870	8	-0.2895
TCGA-06-0195-01B-01D-0238-04	17	41841187	42049540	3	0.9195
TCGA-06-0195-01B-01D-0238-04	17	42142363	78653545	3389	0.2029
TCGA-06-0195-01B-01D-0238-04	18	4316	76110964	5774	-0.0774
TCGA-06-0195-01B-01D-0238-04	19	64418	18415193	2171	0.0581
TCGA-06-0195-01B-01D-0238-04	19	18424236	18868829	54	0.4402
TCGA-06-0195-01B-01D-0238-04	19	18872491	63784327	3752	0.0528
TCGA-06-0195-01B-01D-0238-04	2	20341	242495169	18497	-0.0454
TCGA-06-0195-01B-01D-0238-04	2	242501239	242717016	37	-0.2312
TCGA-06-0195-01B-01D-0238-04	20	8747	31334385	2485	0.2733
TCGA-06-0195-01B-01D-0238-04	20	31339756	31700502	42	0.6507
TCGA-06-0195-01B-01D-0238-04	20	31705564	61478001	2672	0.2978
TCGA-06-0195-01B-01D-0238-04	20	61485304	61880550	59	0.6421
TCGA-06-0195-01B-01D-0238-04	20	61887601	62379059	73	0.277
TCGA-06-0195-01B-01D-0238-04	21	9896630	46914686	3362	-0.0383
TCGA-06-0195-01B-01D-0238-04	22	14504218	21760376	686	-0.0353
TCGA-06-0195-01B-01D-0238-04	22	21765030	22050171	36	0.2591
TCGA-06-0195-01B-01D-0238-04	22	22055431	22671374	97	-0.0211
TCGA-06-0195-01B-01D-0238-04	22	22677959	22720195	9	-0.5057
TCGA-06-0195-01B-01D-0238-04	22	22725305	40241281	2124	-0.0436
TCGA-06-0195-01B-01D-0238-04	22	40247513	41241786	139	-0.695
TCGA-06-0195-01B-01D-0238-04	22	41248173	41299025	9	-0.3804
TCGA-06-0195-01B-01D-0238-04	22	41303616	41902853	88	-0.716
TCGA-06-0195-01B-01D-0238-04	22	41907734	49565816	891	-0.9489
TCGA-06-0195-01B-01D-0238-04	23	2710316	126367246	8705	0.3045
TCGA-06-0195-01B-01D-0238-04	23	126378202	126535147	9	-1.838
TCGA-06-0195-01B-01D-0238-04	23	126561589	146609969	1410	0.2966
TCGA-06-0195-01B-01D-0238-04	23	146631993	146993065	23	0.509
TCGA-06-0195-01B-01D-0238-04	23	147034120	154037006	745	0.29
TCGA-06-0195-01B-01D-0238-04	23	154050185	154078819	3	-1.2352
TCGA-06-0195-01B-01D-0238-04	23	154086636	154582414	43	0.3223
TCGA-06-0195-01B-01D-0238-04	24	2710450	10595079	505	0.2745
TCGA-06-0195-01B-01D-0238-04	24	10604528	10645500	7	-0.2196
TCGA-06-0195-01B-01D-0238-04	24	11249952	27039222	771	0.2611
TCGA-06-0195-01B-01D-0238-04	24	27069098	27069098	1	NA
TCGA-06-0195-01B-01D-0238-04	24	27130098	57440809	9	-0.0813
TCGA-06-0195-01B-01D-0238-04	3	39066	196942158	15619	0.043
TCGA-06-0195-01B-01D-0238-04	3	196943380	196950095	3	0.8442
TCGA-06-0195-01B-01D-0238-04	3	196958467	199379566	264	0.0571
TCGA-06-0195-01B-01D-0238-04	4	41413	54353893	3683	0.0965
TCGA-06-0195-01B-01D-0238-04	4	54370392	55242137	68	0.6442
TCGA-06-0195-01B-01D-0238-04	4	55250077	68905670	750	0.1014
TCGA-06-0195-01B-01D-0238-04	4	69057735	69165814	11	0.9141
TCGA-06-0195-01B-01D-0238-04	4	69643272	70159690	49	0.0826
TCGA-06-0195-01B-01D-0238-04	4	70184190	70299545	11	-0.292
TCGA-06-0195-01B-01D-0238-04	4	70327740	190749363	8751	0.1082
TCGA-06-0195-01B-01D-0238-04	4	190780239	190899523	9	-0.2683
TCGA-06-0195-01B-01D-0238-04	4	190907865	191173837	21	0.0908
TCGA-06-0195-01B-01D-0238-04	5	75149	140196482	9822	0.2304
TCGA-06-0195-01B-01D-0238-04	5	140203440	140216524	4	-0.3151
TCGA-06-0195-01B-01D-0238-04	5	140221835	180644810	3418	0.2113
TCGA-06-0195-01B-01D-0238-04	6	97634	32586131	2965	-0.0422
TCGA-06-0195-01B-01D-0238-04	6	32595402	32600962	2	-0.8374
TCGA-06-0195-01B-01D-0238-04	6	32605300	32629848	2	-1.2284
TCGA-06-0195-01B-01D-0238-04	6	32634044	108990576	5399	-0.0345
TCGA-06-0195-01B-01D-0238-04	6	108996738	109389497	35	0.4347
TCGA-06-0195-01B-01D-0238-04	6	109396741	170867396	4862	-0.0322
TCGA-06-0195-01B-01D-0238-04	7	140213	38259147	3337	0.5302
TCGA-06-0195-01B-01D-0238-04	7	38262701	38343026	13	0.823
TCGA-06-0195-01B-01D-0238-04	7	38347832	54098878	1201	0.5046
TCGA-06-0195-01B-01D-0238-04	7	54140676	54363327	7	3.6614
TCGA-06-0195-01B-01D-0238-04	7	54385716	54566257	6	1.024
TCGA-06-0195-01B-01D-0238-04	7	54572103	54816762	23	3.3564
TCGA-06-0195-01B-01D-0238-04	7	54839438	55053568	9	3.9439
TCGA-06-0195-01B-01D-0238-04	7	55059917	55077476	4	3.2842
TCGA-06-0195-01B-01D-0238-04	7	55085026	55177593	11	1.2953
TCGA-06-0195-01B-01D-0238-04	7	55191696	55447113	20	3.2414
TCGA-06-0195-01B-01D-0238-04	7	55458266	55840344	33	0.8751
TCGA-06-0195-01B-01D-0238-04	7	55846473	55854789	2	2.7697
TCGA-06-0195-01B-01D-0238-04	7	55862075	55896181	4	0.9312
TCGA-06-0195-01B-01D-0238-04	7	55907041	55983881	12	3.0084
TCGA-06-0195-01B-01D-0238-04	7	55989286	56575989	51	0.6205
TCGA-06-0195-01B-01D-0238-04	7	56593782	56675485	11	2.9746
TCGA-06-0195-01B-01D-0238-04	7	56684886	56719240	4	1.3266
TCGA-06-0195-01B-01D-0238-04	7	56731686	133414697	6018	0.5166
TCGA-06-0195-01B-01D-0238-04	7	133439454	133447868	2	-0.6991
TCGA-06-0195-01B-01D-0238-04	7	133459759	141408013	793	0.5362
TCGA-06-0195-01B-01D-0238-04	7	141413352	141438504	3	-0.5254
TCGA-06-0195-01B-01D-0238-04	7	141452085	141687978	26	0.5679
