barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-08-0354-01A-01G-0294-04	1	554268	3736155	393	-5e-04
TCGA-08-0354-01A-01G-0294-04	1	3746190	10596842	648	-0.6021
TCGA-08-0354-01A-01G-0294-04	1	10605851	10632792	5	-1.0976
TCGA-08-0354-01A-01G-0294-04	1	10637926	11840113	122	-0.5592
TCGA-08-0354-01A-01G-0294-04	1	11847727	83330589	6298	0.0073
TCGA-08-0354-01A-01G-0294-04	1	83349629	83695596	16	0.2182
TCGA-08-0354-01A-01G-0294-04	1	83737764	110712430	1987	0.0098
TCGA-08-0354-01A-01G-0294-04	1	110718685	110867795	25	0.45
TCGA-08-0354-01A-01G-0294-04	1	110873638	116950996	544	0.01
TCGA-08-0354-01A-01G-0294-04	1	116970390	116995577	3	-0.5386
TCGA-08-0354-01A-01G-0294-04	1	117001475	154121485	1316	0.0243
TCGA-08-0354-01A-01G-0294-04	1	154127999	154127999	1	NA
TCGA-08-0354-01A-01G-0294-04	1	154136502	154206480	13	0.4615
TCGA-08-0354-01A-01G-0294-04	1	154216306	233725779	6648	0.0223
TCGA-08-0354-01A-01G-0294-04	1	233740841	234039956	31	-0.5846
TCGA-08-0354-01A-01G-0294-04	1	234053345	234116007	7	0.0045
TCGA-08-0354-01A-01G-0294-04	1	234132401	235065578	89	-0.5885
TCGA-08-0354-01A-01G-0294-04	1	235080400	235363412	28	-0.0541
TCGA-08-0354-01A-01G-0294-04	1	235372240	235647467	29	-0.6797
TCGA-08-0354-01A-01G-0294-04	1	235653170	237145808	88	0.0034
TCGA-08-0354-01A-01G-0294-04	1	237184505	238421434	87	-0.6239
TCGA-08-0354-01A-01G-0294-04	1	238441116	239834167	133	0.0227
TCGA-08-0354-01A-01G-0294-04	1	239847321	240621444	79	-0.5242
TCGA-08-0354-01A-01G-0294-04	1	240628313	241014635	23	0.1442
TCGA-08-0354-01A-01G-0294-04	1	241054360	241375674	10	0.9877
TCGA-08-0354-01A-01G-0294-04	1	241384159	242184885	74	1.2785
TCGA-08-0354-01A-01G-0294-04	1	242204730	243791379	144	2.6153
TCGA-08-0354-01A-01G-0294-04	1	243806772	244093734	30	2.2957
TCGA-08-0354-01A-01G-0294-04	1	244108922	244779697	69	0.2365
TCGA-08-0354-01A-01G-0294-04	1	244787282	245283596	58	-0.572
TCGA-08-0354-01A-01G-0294-04	1	245292958	247190718	247	0.0598
TCGA-08-0354-01A-01G-0294-04	10	115544	161262	5	-1.0788
TCGA-08-0354-01A-01G-0294-04	10	173728	38544249	3157	-0.6307
TCGA-08-0354-01A-01G-0294-04	10	38555662	42057554	17	-0.2363
TCGA-08-0354-01A-01G-0294-04	10	42150759	44521469	162	-0.6329
TCGA-08-0354-01A-01G-0294-04	10	44567691	44679038	9	-1.0683
TCGA-08-0354-01A-01G-0294-04	10	44691262	81952099	2877	-0.6327
TCGA-08-0354-01A-01G-0294-04	10	81961869	82006502	3	0.0089
TCGA-08-0354-01A-01G-0294-04	10	82011626	99504791	1567	-0.6161
TCGA-08-0354-01A-01G-0294-04	10	99510572	99536586	6	-0.0112
TCGA-08-0354-01A-01G-0294-04	10	99548159	135356671	3232	-0.6242
TCGA-08-0354-01A-01G-0294-04	11	182372	8536031	1033	0.0182
TCGA-08-0354-01A-01G-0294-04	11	8546604	9678313	135	0.4544
TCGA-08-0354-01A-01G-0294-04	11	9685114	31562435	1674	-0.0086
TCGA-08-0354-01A-01G-0294-04	11	31572855	37709223	470	0.4054
TCGA-08-0354-01A-01G-0294-04	11	37741659	50198508	850	0.0057
TCGA-08-0354-01A-01G-0294-04	11	50217647	50236516	3	0.5103
TCGA-08-0354-01A-01G-0294-04	11	50249921	55118214	50	-0.0258
TCGA-08-0354-01A-01G-0294-04	11	55124730	55207305	13	0.2038
TCGA-08-0354-01A-01G-0294-04	11	55225136	134432265	7207	0.0092
TCGA-08-0354-01A-01G-0294-04	12	33854	54659527	4888	0.0159
TCGA-08-0354-01A-01G-0294-04	12	54662860	54785155	20	0.4381
TCGA-08-0354-01A-01G-0294-04	12	54791189	132278000	6258	0.0216
TCGA-08-0354-01A-01G-0294-04	12	132289090	132289090	1	NA
TCGA-08-0354-01A-01G-0294-04	13	18065953	56650373	3551	-0.6033
TCGA-08-0354-01A-01G-0294-04	13	56658479	56673183	3	0.271
TCGA-08-0354-01A-01G-0294-04	13	56691355	112809410	3943	-0.6205
TCGA-08-0354-01A-01G-0294-04	13	112815560	112819047	2	-1.5808
TCGA-08-0354-01A-01G-0294-04	13	112827834	114123862	153	-0.5628
TCGA-08-0354-01A-01G-0294-04	14	18149473	106349756	8196	-0.0047
TCGA-08-0354-01A-01G-0294-04	15	18362555	39303851	1738	-0.018
TCGA-08-0354-01A-01G-0294-04	15	39309911	39578565	39	0.1284
TCGA-08-0354-01A-01G-0294-04	15	39581955	39584559	2	0.6161
TCGA-08-0354-01A-01G-0294-04	15	39587716	100282819	6229	7e-04
TCGA-08-0354-01A-01G-0294-04	16	28087	22030002	2033	0.0219
TCGA-08-0354-01A-01G-0294-04	16	22040400	22202398	20	0.6078
TCGA-08-0354-01A-01G-0294-04	16	22212940	46974890	1185	0.0351
TCGA-08-0354-01A-01G-0294-04	16	46988404	47027714	5	0.3249
TCGA-08-0354-01A-01G-0294-04	16	47034492	55250315	596	-0.0119
TCGA-08-0354-01A-01G-0294-04	16	55258487	55261717	2	0.7033
TCGA-08-0354-01A-01G-0294-04	16	55264897	88690571	2953	0.0097
TCGA-08-0354-01A-01G-0294-04	17	29169	29169	1	NA
TCGA-08-0354-01A-01G-0294-04	17	48539	37960924	3828	0.0161
TCGA-08-0354-01A-01G-0294-04	17	37966031	38114952	27	0.4665
TCGA-08-0354-01A-01G-0294-04	17	38128379	54600904	1515	0.0206
TCGA-08-0354-01A-01G-0294-04	17	54610591	54646446	6	0.3398
TCGA-08-0354-01A-01G-0294-04	17	54652769	57823009	299	0.0068
TCGA-08-0354-01A-01G-0294-04	17	57838106	57838106	1	NA
TCGA-08-0354-01A-01G-0294-04	17	57851812	57999619	13	0.2908
TCGA-08-0354-01A-01G-0294-04	17	58011252	77612253	1833	0.0291
TCGA-08-0354-01A-01G-0294-04	17	77615581	77623503	2	-1.2328
TCGA-08-0354-01A-01G-0294-04	17	77631306	78653545	132	0.0317
TCGA-08-0354-01A-01G-0294-04	18	4316	76110964	5774	-0.0296
TCGA-08-0354-01A-01G-0294-04	19	64418	38120402	2948	0.0666
TCGA-08-0354-01A-01G-0294-04	19	38131058	38391591	28	0.1848
TCGA-08-0354-01A-01G-0294-04	19	38398038	55489962	1958	0.0608
TCGA-08-0354-01A-01G-0294-04	19	55496423	55496423	1	NA
TCGA-08-0354-01A-01G-0294-04	19	55505143	55582387	10	0.3445
TCGA-08-0354-01A-01G-0294-04	19	55588979	63784327	1032	0.0205
TCGA-08-0354-01A-01G-0294-04	2	20341	6240038	496	-0.615
TCGA-08-0354-01A-01G-0294-04	2	6275254	42899742	2835	0.0211
TCGA-08-0354-01A-01G-0294-04	2	42923436	43061792	5	0.4942
TCGA-08-0354-01A-01G-0294-04	2	43083603	218487849	12933	0.0056
TCGA-08-0354-01A-01G-0294-04	2	218493409	219616522	163	0.4565
TCGA-08-0354-01A-01G-0294-04	2	219620943	219631705	4	-0.0909
TCGA-08-0354-01A-01G-0294-04	2	219637193	219734451	14	-0.6743
TCGA-08-0354-01A-01G-0294-04	2	219738455	220212214	95	-0.4851
TCGA-08-0354-01A-01G-0294-04	2	220218307	222748897	117	-0.7003
TCGA-08-0354-01A-01G-0294-04	2	222764409	223237020	55	-0.2417
TCGA-08-0354-01A-01G-0294-04	2	223247168	223382372	11	-0.5681
TCGA-08-0354-01A-01G-0294-04	2	223406465	223593231	18	-0.0194
TCGA-08-0354-01A-01G-0294-04	2	223605032	223659511	8	-0.7496
TCGA-08-0354-01A-01G-0294-04	2	223675713	231926702	717	0.0305
TCGA-08-0354-01A-01G-0294-04	2	231932761	232279190	41	0.1603
TCGA-08-0354-01A-01G-0294-04	2	232284257	242717016	1022	-0.0259
TCGA-08-0354-01A-01G-0294-04	20	8747	28133609	2223	-0.0114
TCGA-08-0354-01A-01G-0294-04	20	28186969	29297270	8	-0.2769
TCGA-08-0354-01A-01G-0294-04	20	29306447	45308562	1626	0.011
TCGA-08-0354-01A-01G-0294-04	20	45317342	45653303	28	0.1634
TCGA-08-0354-01A-01G-0294-04	20	45663756	45755534	11	-0.0335
TCGA-08-0354-01A-01G-0294-04	20	45766772	45804817	5	0.1692
TCGA-08-0354-01A-01G-0294-04	20	45811465	62379059	1430	-0.0113
TCGA-08-0354-01A-01G-0294-04	21	9896630	13334960	23	-0.3518
TCGA-08-0354-01A-01G-0294-04	21	13342486	46914686	3339	-0.0232
TCGA-08-0354-01A-01G-0294-04	22	14504218	44880554	3530	-0.5604
TCGA-08-0354-01A-01G-0294-04	22	44884432	44926083	11	-0.2156
TCGA-08-0354-01A-01G-0294-04	22	44932185	48612829	382	-0.678
TCGA-08-0354-01A-01G-0294-04	22	48618594	49034336	72	-0.4457
TCGA-08-0354-01A-01G-0294-04	22	49039065	49127330	10	-0.0073
