barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-12-3651-10A-01D-0912-04	1	554268	194978218	14768	0.0076
TCGA-12-3651-10A-01D-0912-04	1	195005520	195033552	4	-2.5465
TCGA-12-3651-10A-01D-0912-04	1	195045871	195104207	6	-0.5997
TCGA-12-3651-10A-01D-0912-04	1	195118525	195118525	1	NA
TCGA-12-3651-10A-01D-0912-04	1	195120829	247190718	4466	-5e-04
TCGA-12-3651-10A-01D-0912-04	10	115544	135356671	11035	0.0012
TCGA-12-3651-10A-01D-0912-04	11	182372	4195010	473	-0.0162
TCGA-12-3651-10A-01D-0912-04	11	4219393	4323836	3	-0.8904
TCGA-12-3651-10A-01D-0912-04	11	4343816	55118214	3739	0.0117
TCGA-12-3651-10A-01D-0912-04	11	55124730	55194990	11	-0.719
TCGA-12-3651-10A-01D-0912-04	11	55200744	134432265	7209	0.0046
TCGA-12-3651-10A-01D-0912-04	12	33854	1813545	201	0.0229
TCGA-12-3651-10A-01D-0912-04	12	1821094	1852735	5	-0.7198
TCGA-12-3651-10A-01D-0912-04	12	1860155	11393473	1020	0.0018
TCGA-12-3651-10A-01D-0912-04	12	11404653	11430887	4	0.8404
TCGA-12-3651-10A-01D-0912-04	12	11444721	34341836	1829	0.0076
TCGA-12-3651-10A-01D-0912-04	12	34424331	36244407	4	-0.7224
TCGA-12-3651-10A-01D-0912-04	12	36269853	132289090	8104	0.0021
TCGA-12-3651-10A-01D-0912-04	13	18065953	114123862	7652	6e-04
TCGA-12-3651-10A-01D-0912-04	14	18149473	19216369	10	-0.0192
TCGA-12-3651-10A-01D-0912-04	14	19268776	19490630	30	-0.7065
TCGA-12-3651-10A-01D-0912-04	14	19497023	21654727	340	-0.0217
TCGA-12-3651-10A-01D-0912-04	14	21662700	21993784	41	0.2565
TCGA-12-3651-10A-01D-0912-04	14	22000194	105594189	7694	0.0048
TCGA-12-3651-10A-01D-0912-04	14	105602756	105609466	2	-3.091
TCGA-12-3651-10A-01D-0912-04	14	105623070	106349756	79	0.0068
TCGA-12-3651-10A-01D-0912-04	15	18362555	19786655	51	-0.1077
TCGA-12-3651-10A-01D-0912-04	15	19805960	20060061	24	0.3213
TCGA-12-3651-10A-01D-0912-04	15	20079935	100282819	7933	0.0042
TCGA-12-3651-10A-01D-0912-04	16	28087	31958973	2977	0.0037
TCGA-12-3651-10A-01D-0912-04	16	31974468	34129763	43	-0.3007
TCGA-12-3651-10A-01D-0912-04	16	34143290	88690571	3774	-0.0035
TCGA-12-3651-10A-01D-0912-04	17	29169	41515622	4249	6e-04
TCGA-12-3651-10A-01D-0912-04	17	41521544	41706870	16	-0.6833
TCGA-12-3651-10A-01D-0912-04	17	41841187	78653545	3392	0.0018
TCGA-12-3651-10A-01D-0912-04	18	4316	76110964	5774	-0.002
TCGA-12-3651-10A-01D-0912-04	19	64418	63784327	5977	-0.0014
TCGA-12-3651-10A-01D-0912-04	2	20341	242717016	18534	-0.0011
TCGA-12-3651-10A-01D-0912-04	20	8747	40736791	3344	9e-04
TCGA-12-3651-10A-01D-0912-04	20	40745902	40759913	2	-1.0846
TCGA-12-3651-10A-01D-0912-04	20	40767790	62374886	1984	0.001
TCGA-12-3651-10A-01D-0912-04	20	62379059	62379059	1	NA
TCGA-12-3651-10A-01D-0912-04	21	9896630	46914686	3362	-0.0042
TCGA-12-3651-10A-01D-0912-04	22	14504218	49565816	4079	0.0012
TCGA-12-3651-10A-01D-0912-04	23	2710316	154582414	10938	0.0738
TCGA-12-3651-10A-01D-0912-04	24	2710450	57440809	1293	0.04
TCGA-12-3651-10A-01D-0912-04	3	39066	196904349	15613	0.0061
TCGA-12-3651-10A-01D-0912-04	3	196911055	196942158	6	-0.8494
TCGA-12-3651-10A-01D-0912-04	3	196943380	199379566	267	-0.0037
TCGA-12-3651-10A-01D-0912-04	4	41413	68905670	4501	-0.0052
