barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-06-0138-10C-01D-0239-04	1	554268	554287	2	-0.8905
TCGA-06-0138-10C-01D-0239-04	1	639581	16877283	1591	-0.0237
TCGA-06-0138-10C-01D-0239-04	1	16884678	17164768	19	-0.3595
TCGA-06-0138-10C-01D-0239-04	1	17170089	150819451	9279	-0.0092
TCGA-06-0138-10C-01D-0239-04	1	150823073	150852858	6	0.7687
TCGA-06-0138-10C-01D-0239-04	1	150857070	151027357	31	0.091
TCGA-06-0138-10C-01D-0239-04	1	151033188	151036435	2	1.0922
TCGA-06-0138-10C-01D-0239-04	1	151040463	194978218	3838	-0.0116
TCGA-06-0138-10C-01D-0239-04	1	195005520	195067764	8	-0.553
TCGA-06-0138-10C-01D-0239-04	1	195091758	247190718	4469	-0.0033
TCGA-06-0138-10C-01D-0239-04	10	115544	45554717	3435	-0.004
TCGA-06-0138-10C-01D-0239-04	10	46371243	46371243	1	NA
TCGA-06-0138-10C-01D-0239-04	10	46384979	46568496	24	0.6038
TCGA-06-0138-10C-01D-0239-04	10	47010385	47735472	14	0.8258
TCGA-06-0138-10C-01D-0239-04	10	47954413	52862509	354	0.0258
TCGA-06-0138-10C-01D-0239-04	10	52875630	52881487	2	-0.9239
TCGA-06-0138-10C-01D-0239-04	10	52888819	88905200	2916	-0.0075
TCGA-06-0138-10C-01D-0239-04	10	88917167	89199763	9	0.343
TCGA-06-0138-10C-01D-0239-04	10	89241227	135356671	4280	0.007
TCGA-06-0138-10C-01D-0239-04	11	182372	4180425	472	-0.0094
TCGA-06-0138-10C-01D-0239-04	11	4195010	4195010	1	NA
TCGA-06-0138-10C-01D-0239-04	11	4219393	4323836	3	-0.8625
TCGA-06-0138-10C-01D-0239-04	11	4343816	55118214	3739	0.0046
TCGA-06-0138-10C-01D-0239-04	11	55124730	55207305	13	-4.2628
TCGA-06-0138-10C-01D-0239-04	11	55225136	134432265	7207	-0.005
TCGA-06-0138-10C-01D-0239-04	12	33854	7884886	861	-0.0217
TCGA-06-0138-10C-01D-0239-04	12	7894681	8009244	13	0.5556
TCGA-06-0138-10C-01D-0239-04	12	8036400	9452803	141	-0.0213
TCGA-06-0138-10C-01D-0239-04	12	9528590	9554149	2	1.3407
TCGA-06-0138-10C-01D-0239-04	12	9585156	9613074	2	0.6456
TCGA-06-0138-10C-01D-0239-04	12	9626736	10465787	116	-0.0394
TCGA-06-0138-10C-01D-0239-04	12	10474925	10484956	2	-0.6838
TCGA-06-0138-10C-01D-0239-04	12	10493984	132289090	10030	-0.0045
TCGA-06-0138-10C-01D-0239-04	13	18065953	114123862	7652	0.0038
TCGA-06-0138-10C-01D-0239-04	14	18149473	19284254	13	-0.2113
TCGA-06-0138-10C-01D-0239-04	14	19293976	19490630	27	-0.7459
TCGA-06-0138-10C-01D-0239-04	14	19497023	21470699	317	0.0013
TCGA-06-0138-10C-01D-0239-04	14	21479168	22046097	70	0.2053
TCGA-06-0138-10C-01D-0239-04	14	22052799	69078818	4123	0.0016
TCGA-06-0138-10C-01D-0239-04	14	69088190	69092211	2	0.777
TCGA-06-0138-10C-01D-0239-04	14	69098569	73060301	438	-0.0215
TCGA-06-0138-10C-01D-0239-04	14	73071404	73092018	4	0.6224
TCGA-06-0138-10C-01D-0239-04	14	73104572	105594189	3121	-0.0061
TCGA-06-0138-10C-01D-0239-04	14	105602756	105630089	4	-3.7875
TCGA-06-0138-10C-01D-0239-04	14	105643293	106349756	77	0.0574
TCGA-06-0138-10C-01D-0239-04	15	18362555	20079935	76	0.2239
TCGA-06-0138-10C-01D-0239-04	15	20220416	100282819	7932	-0.0062
TCGA-06-0138-10C-01D-0239-04	16	28087	32378126	2982	-0.0295
TCGA-06-0138-10C-01D-0239-04	16	32481309	32561819	7	-0.4457
TCGA-06-0138-10C-01D-0239-04	16	32745412	33486907	17	-0.0662
TCGA-06-0138-10C-01D-0239-04	16	33495501	33539023	6	-0.446
TCGA-06-0138-10C-01D-0239-04	16	33758082	88690571	3782	-0.0044
TCGA-06-0138-10C-01D-0239-04	17	29169	78653545	7657	-0.0292
TCGA-06-0138-10C-01D-0239-04	18	4316	65342290	4936	0.0068
TCGA-06-0138-10C-01D-0239-04	18	65359770	65367911	2	-1.1946
TCGA-06-0138-10C-01D-0239-04	18	65375155	76110964	836	0.004
TCGA-06-0138-10C-01D-0239-04	19	64418	46047846	3826	-0.0558
TCGA-06-0138-10C-01D-0239-04	19	46055869	46078903	4	-0.9263
TCGA-06-0138-10C-01D-0239-04	19	46087549	63784327	2147	-0.0597
TCGA-06-0138-10C-01D-0239-04	2	20341	242717016	18534	9e-04
TCGA-06-0138-10C-01D-0239-04	20	8747	1506379	191	-0.027
TCGA-06-0138-10C-01D-0239-04	20	1516966	1528899	2	-2.9057
TCGA-06-0138-10C-01D-0239-04	20	1539155	51390490	4140	-0.0138
TCGA-06-0138-10C-01D-0239-04	20	51400443	51448919	6	-0.4527
TCGA-06-0138-10C-01D-0239-04	20	51455231	62379059	992	-0.0027
TCGA-06-0138-10C-01D-0239-04	21	9896630	43637814	2874	-0.0066
TCGA-06-0138-10C-01D-0239-04	21	43649217	43659103	3	0.5688
TCGA-06-0138-10C-01D-0239-04	21	43666311	46914686	485	-0.0329
TCGA-06-0138-10C-01D-0239-04	22	14504218	22671374	819	-0.025
TCGA-06-0138-10C-01D-0239-04	22	22677959	22725305	10	0.8851
TCGA-06-0138-10C-01D-0239-04	22	22731196	23984069	160	-0.0228
TCGA-06-0138-10C-01D-0239-04	22	23994618	24233484	26	0.4668
TCGA-06-0138-10C-01D-0239-04	22	24254026	49565816	3064	-0.0246
TCGA-06-0138-10C-01D-0239-04	23	2710316	2710316	1	NA
TCGA-06-0138-10C-01D-0239-04	23	2719027	154037006	10891	0.066
TCGA-06-0138-10C-01D-0239-04	23	154050185	154078819	3	1.0306
TCGA-06-0138-10C-01D-0239-04	23	154086636	154582414	43	-0.007
TCGA-06-0138-10C-01D-0239-04	24	2710450	57440809	1293	0.0736
TCGA-06-0138-10C-01D-0239-04	3	39066	196830270	15612	0.0025
TCGA-06-0138-10C-01D-0239-04	3	196904349	196942158	7	-0.4497
TCGA-06-0138-10C-01D-0239-04	3	196943380	199379566	267	-0.0116
TCGA-06-0138-10C-01D-0239-04	4	41413	69057735	4502	0.0077
TCGA-06-0138-10C-01D-0239-04	4	69069563	69165814	10	-3.3614
TCGA-06-0138-10C-01D-0239-04	4	69643272	191173837	8841	0.0118
TCGA-06-0138-10C-01D-0239-04	5	75149	32123808	2087	0.0052
TCGA-06-0138-10C-01D-0239-04	5	32133136	32133136	1	NA
TCGA-06-0138-10C-01D-0239-04	5	32146491	32203336	9	0.6309
TCGA-06-0138-10C-01D-0239-04	5	32209048	150166447	8701	0.0097
TCGA-06-0138-10C-01D-0239-04	5	150185190	150201145	2	-2.5973
TCGA-06-0138-10C-01D-0239-04	5	150209789	180644810	2444	-0.0026
TCGA-06-0138-10C-01D-0239-04	6	97634	174815	7	0.081
TCGA-06-0138-10C-01D-0239-04	6	204528	238441	4	-0.6033
TCGA-06-0138-10C-01D-0239-04	6	252939	32558677	2952	-0.0125
TCGA-06-0138-10C-01D-0239-04	6	32567382	32586131	2	-0.903
TCGA-06-0138-10C-01D-0239-04	6	32595402	32595402	1	NA
TCGA-06-0138-10C-01D-0239-04	6	32600962	32629848	3	-3.5869
TCGA-06-0138-10C-01D-0239-04	6	32634044	32634044	1	NA
TCGA-06-0138-10C-01D-0239-04	6	32654432	32672983	3	-0.5723
TCGA-06-0138-10C-01D-0239-04	6	32683958	165640218	9819	0.004
TCGA-06-0138-10C-01D-0239-04	6	165645537	165650610	2	0.806
TCGA-06-0138-10C-01D-0239-04	6	165657596	170867396	471	0.0167
TCGA-06-0138-10C-01D-0239-04	7	140213	100162851	7928	0.0035
TCGA-06-0138-10C-01D-0239-04	7	100171204	100174991	2	-0.8174
TCGA-06-0138-10C-01D-0239-04	7	100183859	141687978	3660	0.012
TCGA-06-0138-10C-01D-0239-04	7	141705163	141711513	2	1.3468
TCGA-06-0138-10C-01D-0239-04	7	141720324	142141101	49	0.0903
TCGA-06-0138-10C-01D-0239-04	7	142152205	142207147	12	0.3512
TCGA-06-0138-10C-01D-0239-04	7	142212348	143501811	161	0.0025
TCGA-06-0138-10C-01D-0239-04	7	143514962	143584350	4	0.5657
TCGA-06-0138-10C-01D-0239-04	7	143705425	158811268	1423	-0.0023
TCGA-06-0138-10C-01D-0239-04	8	63810	146264846	10960	0.004
TCGA-06-0138-10C-01D-0239-04	9	153131	38693993	3072	0.0092
TCGA-06-0138-10C-01D-0239-04	9	38731378	44669464	31	0.311
TCGA-06-0138-10C-01D-0239-04	9	44810117	140241876	6300	-8e-04
