barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-28-2502-10A-01D-0787-02	1	554268	16649577	2653	-0.1219
TCGA-28-2502-10A-01D-0787-02	1	16654798	17094475	20	0.3496
TCGA-28-2502-10A-01D-0787-02	1	17104345	72533856	10355	-0.0952
TCGA-28-2502-10A-01D-0787-02	1	72550248	72602597	3	2.1456
TCGA-28-2502-10A-01D-0787-02	1	72652073	120327958	6651	-0.057
TCGA-28-2502-10A-01D-0787-02	1	120331193	120826826	12	0.5316
TCGA-28-2502-10A-01D-0787-02	1	120851464	142730208	33	0.0303
TCGA-28-2502-10A-01D-0787-02	1	143238284	144003055	65	0.3527
TCGA-28-2502-10A-01D-0787-02	1	144099712	145851085	238	-0.0647
TCGA-28-2502-10A-01D-0787-02	1	145860827	148002694	32	0.2161
TCGA-28-2502-10A-01D-0787-02	1	148035420	150823073	626	-0.1297
TCGA-28-2502-10A-01D-0787-02	1	150839754	150848509	3	-1.3777
TCGA-28-2502-10A-01D-0787-02	1	150857070	195005520	7083	-0.0699
TCGA-28-2502-10A-01D-0787-02	1	195011344	195067764	11	-0.9414
TCGA-28-2502-10A-01D-0787-02	1	195091758	211063091	2792	-0.0719
TCGA-28-2502-10A-01D-0787-02	1	211070042	211079988	4	-1.3294
TCGA-28-2502-10A-01D-0787-02	1	211082419	246755225	6234	-0.0764
TCGA-28-2502-10A-01D-0787-02	1	246794522	246862029	11	-0.7918
TCGA-28-2502-10A-01D-0787-02	1	246874992	247186514	41	-0.0707
TCGA-28-2502-10A-01D-0787-02	10	126361	38659036	6005	-0.0805
TCGA-28-2502-10A-01D-0787-02	10	38659048	38717779	6	0.5645
TCGA-28-2502-10A-01D-0787-02	10	39018805	43138035	123	-0.0532
TCGA-28-2502-10A-01D-0787-02	10	43162306	43337499	23	-0.3884
TCGA-28-2502-10A-01D-0787-02	10	43349885	45520815	228	-0.0727
TCGA-28-2502-10A-01D-0787-02	10	45554717	46568496	35	0.2683
TCGA-28-2502-10A-01D-0787-02	10	47010385	77917893	4612	-0.0711
TCGA-28-2502-10A-01D-0787-02	10	77926390	77936034	3	1.179
TCGA-28-2502-10A-01D-0787-02	10	77940201	99140524	3288	-0.0727
TCGA-28-2502-10A-01D-0787-02	10	99149708	99519228	99	-0.237
TCGA-28-2502-10A-01D-0787-02	10	99528043	135286023	5724	-0.0865
TCGA-28-2502-10A-01D-0787-02	11	190215	88252273	13440	-0.0797
TCGA-28-2502-10A-01D-0787-02	11	88258072	88824462	99	0.1619
TCGA-28-2502-10A-01D-0787-02	11	88826928	134432265	7061	-0.0705
TCGA-28-2502-10A-01D-0787-02	12	59839	132289090	20305	-0.078
