barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-28-2512-10A-01D-0787-02	1	554268	103901454	17367	-0.0123
TCGA-28-2512-10A-01D-0787-02	1	103904723	103962495	11	0.6196
TCGA-28-2512-10A-01D-0787-02	1	103965227	115067337	1487	0.0095
TCGA-28-2512-10A-01D-0787-02	1	115070346	115083903	3	0.8118
TCGA-28-2512-10A-01D-0787-02	1	115085989	177647020	6689	-0.0147
TCGA-28-2512-10A-01D-0787-02	1	177649952	177661937	3	-0.812
TCGA-28-2512-10A-01D-0787-02	1	177662982	194978218	2211	-0.014
TCGA-28-2512-10A-01D-0787-02	1	195005520	195062024	11	-0.8874
TCGA-28-2512-10A-01D-0787-02	1	195067764	205283788	1810	-0.0107
TCGA-28-2512-10A-01D-0787-02	1	205285946	205289320	4	1.898
TCGA-28-2512-10A-01D-0787-02	1	205297599	222660205	2801	-0.0087
TCGA-28-2512-10A-01D-0787-02	1	222665798	222678838	3	0.9865
TCGA-28-2512-10A-01D-0787-02	1	222685782	223116342	55	0.0048
TCGA-28-2512-10A-01D-0787-02	1	223156895	223501789	60	-0.1681
TCGA-28-2512-10A-01D-0787-02	1	223503731	247186514	4348	-0.0169
TCGA-28-2512-10A-01D-0787-02	10	126361	8720164	1297	0.0056
TCGA-28-2512-10A-01D-0787-02	10	8722004	8757266	3	1.5236
TCGA-28-2512-10A-01D-0787-02	10	8784566	45554717	5085	-0.0158
TCGA-28-2512-10A-01D-0787-02	10	46388078	47735472	54	0.4597
TCGA-28-2512-10A-01D-0787-02	10	47954413	135286023	13707	-0.0108
TCGA-28-2512-10A-01D-0787-02	11	190215	94538888	14340	-0.013
TCGA-28-2512-10A-01D-0787-02	11	94545781	94566295	7	0.8974
TCGA-28-2512-10A-01D-0787-02	11	94569150	134432265	6241	-0.0115
TCGA-28-2512-10A-01D-0787-02	12	59839	7884886	1580	-0.0198
TCGA-28-2512-10A-01D-0787-02	12	7890143	8009244	26	0.6718
TCGA-28-2512-10A-01D-0787-02	12	8036400	9523923	201	0.0081
TCGA-28-2512-10A-01D-0787-02	12	9528590	9610054	7	-0.9291
TCGA-28-2512-10A-01D-0787-02	12	9626736	31140219	3363	-0.0065
TCGA-28-2512-10A-01D-0787-02	12	31169263	31242528	10	-0.4534
TCGA-28-2512-10A-01D-0787-02	12	31245432	132289090	15107	-0.0143
TCGA-28-2512-10A-01D-0787-02	13	18065953	114114513	11799	-0.007
TCGA-28-2512-10A-01D-0787-02	14	18149473	18642252	6	-0.0718
TCGA-28-2512-10A-01D-0787-02	14	18864561	19490630	32	-0.6301
TCGA-28-2512-10A-01D-0787-02	14	19497023	21400478	378	-0.0042
TCGA-28-2512-10A-01D-0787-02	14	21406288	21425829	5	-0.735
TCGA-28-2512-10A-01D-0787-02	14	21426967	73071404	7752	-0.0116
TCGA-28-2512-10A-01D-0787-02	14	73075500	73091980	3	0.7913
TCGA-28-2512-10A-01D-0787-02	14	73092018	106349756	4879	-0.0079
TCGA-28-2512-10A-01D-0787-02	15	18362555	19786655	60	-0.2545
TCGA-28-2512-10A-01D-0787-02	15	19805960	32514939	1629	-0.011
TCGA-28-2512-10A-01D-0787-02	15	32517513	32578483	10	-0.7875
TCGA-28-2512-10A-01D-0787-02	15	32590643	95606006	10117	-0.0115
