barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-12-1597-01B-01D-0914-02	1	554268	894415	21	-0.0953
TCGA-12-1597-01B-01D-0914-02	1	921347	1827520	109	0.2699
TCGA-12-1597-01B-01D-0914-02	1	1833209	9661403	1295	-0.1456
TCGA-12-1597-01B-01D-0914-02	1	9668565	9718393	15	0.3032
TCGA-12-1597-01B-01D-0914-02	1	9721643	16884678	1228	-0.1389
TCGA-12-1597-01B-01D-0914-02	1	16917759	16923767	3	-0.9184
TCGA-12-1597-01B-01D-0914-02	1	16926444	31926064	2626	-0.1412
TCGA-12-1597-01B-01D-0914-02	1	31933496	32096501	30	0.2729
TCGA-12-1597-01B-01D-0914-02	1	32114864	147203277	14800	-0.1018
TCGA-12-1597-01B-01D-0914-02	1	147306304	147510532	17	-0.725
TCGA-12-1597-01B-01D-0914-02	1	147644831	150816180	632	-0.1445
TCGA-12-1597-01B-01D-0914-02	1	150823073	150848509	4	1.5797
TCGA-12-1597-01B-01D-0914-02	1	150857070	202195769	8352	-0.1002
TCGA-12-1597-01B-01D-0914-02	1	202221347	202624258	100	0.2806
TCGA-12-1597-01B-01D-0914-02	1	202633800	202767927	37	4.3524
TCGA-12-1597-01B-01D-0914-02	1	202774017	202796869	12	3.4748
TCGA-12-1597-01B-01D-0914-02	1	202801982	202837970	7	4.3562
TCGA-12-1597-01B-01D-0914-02	1	202839539	202918568	25	0.3584
TCGA-12-1597-01B-01D-0914-02	1	202928123	203167888	40	0.7284
TCGA-12-1597-01B-01D-0914-02	1	203174407	203213369	14	0.2926
TCGA-12-1597-01B-01D-0914-02	1	203219951	211063091	1349	-0.1186
TCGA-12-1597-01B-01D-0914-02	1	211070042	211079988	4	-1.1937
TCGA-12-1597-01B-01D-0914-02	1	211082419	224080360	2108	-0.1001
TCGA-12-1597-01B-01D-0914-02	1	224086239	224120654	6	-1.027
TCGA-12-1597-01B-01D-0914-02	1	224128694	247186514	4193	-0.1205
TCGA-12-1597-01B-01D-0914-02	10	126361	27038538	4417	-0.6371
TCGA-12-1597-01B-01D-0914-02	10	27040181	27045226	3	-1.5547
TCGA-12-1597-01B-01D-0914-02	10	27054002	135286023	15794	-0.6249
TCGA-12-1597-01B-01D-0914-02	11	190215	55118214	7699	-0.0858
TCGA-12-1597-01B-01D-0914-02	11	55124730	55207305	16	-0.7691
TCGA-12-1597-01B-01D-0914-02	11	55225136	63285124	1443	-0.1066
TCGA-12-1597-01B-01D-0914-02	11	63297262	64128555	134	0.3263
TCGA-12-1597-01B-01D-0914-02	11	64130275	108925829	7248	-0.0913
TCGA-12-1597-01B-01D-0914-02	11	108955396	109786523	92	0.4146
TCGA-12-1597-01B-01D-0914-02	11	109807662	120580675	1847	-0.1065
TCGA-12-1597-01B-01D-0914-02	11	120598215	120830014	25	0.3726
TCGA-12-1597-01B-01D-0914-02	11	120831557	123847514	410	-0.0848
TCGA-12-1597-01B-01D-0914-02	11	123867450	124747645	159	0.5032
TCGA-12-1597-01B-01D-0914-02	11	124750207	134432265	1594	-0.0982
TCGA-12-1597-01B-01D-0914-02	12	59839	9523923	1808	-0.1099
TCGA-12-1597-01B-01D-0914-02	12	9528590	9610054	11	0.3712
TCGA-12-1597-01B-01D-0914-02	12	9626736	56320481	7350	-0.0853
TCGA-12-1597-01B-01D-0914-02	12	56347748	56415184	17	4.1188
TCGA-12-1597-01B-01D-0914-02	12	56419205	56443320	10	4.9567
TCGA-12-1597-01B-01D-0914-02	12	56448656	56585353	26	4.1055
TCGA-12-1597-01B-01D-0914-02	12	56599424	56655784	13	0.4684
TCGA-12-1597-01B-01D-0914-02	12	56693026	132289090	11137	-0.0872
TCGA-12-1597-01B-01D-0914-02	13	18065953	56650373	5506	-0.0803
TCGA-12-1597-01B-01D-0914-02	13	56658479	56673183	3	0.7788
TCGA-12-1597-01B-01D-0914-02	13	56691355	114114513	6363	-0.0741
TCGA-12-1597-01B-01D-0914-02	14	18149473	21518584	448	-0.0985
TCGA-12-1597-01B-01D-0914-02	14	21526238	22034704	139	0.1958
TCGA-12-1597-01B-01D-0914-02	14	22035729	105568190	12431	-0.089
TCGA-12-1597-01B-01D-0914-02	14	105576121	105630089	8	0.2856
TCGA-12-1597-01B-01D-0914-02	14	105643293	105845658	24	-0.1336
TCGA-12-1597-01B-01D-0914-02	14	105856972	105873009	3	-0.8521
TCGA-12-1597-01B-01D-0914-02	14	105881677	106349756	58	-0.0951
TCGA-12-1597-01B-01D-0914-02	15	18362555	19786655	62	-0.2315
TCGA-12-1597-01B-01D-0914-02	15	19800789	20347935	34	0.1208
TCGA-12-1597-01B-01D-0914-02	15	20366670	100282819	12556	-0.16
TCGA-12-1597-01B-01D-0914-02	16	36766	4588011	851	-0.1668
TCGA-12-1597-01B-01D-0914-02	16	4594255	4855225	49	0.314
TCGA-12-1597-01B-01D-0914-02	16	4864176	31799313	3818	-0.1239
TCGA-12-1597-01B-01D-0914-02	16	31801065	33539023	45	0.1236
TCGA-12-1597-01B-01D-0914-02	16	33758082	65515726	2605	-0.0892
TCGA-12-1597-01B-01D-0914-02	16	65523496	66308157	177	0.3141
TCGA-12-1597-01B-01D-0914-02	16	66309539	68679377	547	-0.1391
TCGA-12-1597-01B-01D-0914-02	16	68710277	68751390	7	0.3616
TCGA-12-1597-01B-01D-0914-02	16	68838368	68856824	6	-0.2378
