barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-28-1753-10B-01D-0787-02	1	554268	9933283	1493	-0.106
TCGA-28-1753-10B-01D-0787-02	1	9938447	10254474	91	-0.2666
TCGA-28-1753-10B-01D-0787-02	1	10260593	16659021	1072	-0.1117
TCGA-28-1753-10B-01D-0787-02	1	16666760	17104345	19	0.4431
TCGA-28-1753-10B-01D-0787-02	1	17114337	120318165	17016	-0.0778
TCGA-28-1753-10B-01D-0787-02	1	120321742	120808459	14	0.4452
TCGA-28-1753-10B-01D-0787-02	1	120826826	121052394	28	-0.0248
TCGA-28-1753-10B-01D-0787-02	1	142719230	144003055	71	0.2974
TCGA-28-1753-10B-01D-0787-02	1	144099712	145851085	238	-0.0708
TCGA-28-1753-10B-01D-0787-02	1	145860827	148002694	32	0.2088
TCGA-28-1753-10B-01D-0787-02	1	148035420	159768406	2330	-0.0961
TCGA-28-1753-10B-01D-0787-02	1	159786265	159890857	3	0.7688
TCGA-28-1753-10B-01D-0787-02	1	159913146	167483267	1261	-0.0658
TCGA-28-1753-10B-01D-0787-02	1	167493768	167507898	8	0.5064
TCGA-28-1753-10B-01D-0787-02	1	167523140	247186514	13213	-0.0672
TCGA-28-1753-10B-01D-0787-02	10	126361	12123087	1670	-0.0668
TCGA-28-1753-10B-01D-0787-02	10	12132832	12195946	14	-0.4678
TCGA-28-1753-10B-01D-0787-02	10	12197565	38596435	4325	-0.0798
TCGA-28-1753-10B-01D-0787-02	10	38620776	42175348	15	0.4158
TCGA-28-1753-10B-01D-0787-02	10	42184626	45480572	366	-0.0777
TCGA-28-1753-10B-01D-0787-02	10	45487335	46568496	38	0.224
TCGA-28-1753-10B-01D-0787-02	10	47010385	135286023	13739	-0.0731
TCGA-28-1753-10B-01D-0787-02	11	190215	7757329	1242	-0.07
TCGA-28-1753-10B-01D-0787-02	11	7774067	7783344	3	-0.9956
TCGA-28-1753-10B-01D-0787-02	11	7797993	55118214	6439	-0.0615
TCGA-28-1753-10B-01D-0787-02	11	55124730	55197848	14	-0.718
TCGA-28-1753-10B-01D-0787-02	11	55200744	88258072	5749	-0.082
TCGA-28-1753-10B-01D-0787-02	11	88258151	88855550	107	0.1067
TCGA-28-1753-10B-01D-0787-02	11	88857000	134432265	7058	-0.0666
TCGA-28-1753-10B-01D-0787-02	12	59839	1320387	297	-0.0888
TCGA-28-1753-10B-01D-0787-02	12	1321956	1332145	5	-0.9964
TCGA-28-1753-10B-01D-0787-02	12	1336019	9528590	1509	-0.0867
TCGA-28-1753-10B-01D-0787-02	12	9531133	9599999	9	0.4643
TCGA-28-1753-10B-01D-0787-02	12	9610054	132289090	18498	-0.0727
TCGA-28-1753-10B-01D-0787-02	13	18065953	114114513	11811	-0.055
TCGA-28-1753-10B-01D-0787-02	14	18149473	19388122	22	0.2841
TCGA-28-1753-10B-01D-0787-02	14	19397709	105602756	12967	-0.0757
TCGA-28-1753-10B-01D-0787-02	14	105609466	105923686	35	0.2509
TCGA-28-1753-10B-01D-0787-02	14	105945006	106349756	51	-0.2185
TCGA-28-1753-10B-01D-0787-02	15	18362555	20249886	88	0.6435
TCGA-28-1753-10B-01D-0787-02	15	20307869	20636478	63	-1.0295
TCGA-28-1753-10B-01D-0787-02	15	20646176	20735821	10	-0.4077
TCGA-28-1753-10B-01D-0787-02	15	20768896	32511475	1528	-0.0599
TCGA-28-1753-10B-01D-0787-02	15	32514939	32578483	11	-0.7574
TCGA-28-1753-10B-01D-0787-02	15	32590643	100282819	10908	-0.0772
TCGA-28-1753-10B-01D-0787-02	16	36766	20325918	3055	-0.1098
TCGA-28-1753-10B-01D-0787-02	16	20328456	20804256	87	0.0841
