barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-28-1747-01C-01D-0787-02	1	554268	3561999	408	-0.044
TCGA-28-1747-01C-01D-0787-02	1	3571885	4587223	120	-0.7877
TCGA-28-1747-01C-01D-0787-02	1	4600008	16649577	2126	-0.0487
TCGA-28-1747-01C-01D-0787-02	1	16654798	17130528	24	0.383
TCGA-28-1747-01C-01D-0787-02	1	17148592	72533856	10357	-0.0378
TCGA-28-1747-01C-01D-0787-02	1	72550248	72602597	3	1.2227
TCGA-28-1747-01C-01D-0787-02	1	72652073	120333077	6656	-0.0162
TCGA-28-1747-01C-01D-0787-02	1	120361983	120808459	9	1.068
TCGA-28-1747-01C-01D-0787-02	1	120826826	142719230	29	0.08
TCGA-28-1747-01C-01D-0787-02	1	142721264	144003055	70	0.907
TCGA-28-1747-01C-01D-0787-02	1	144099712	145851085	238	-0.0092
TCGA-28-1747-01C-01D-0787-02	1	145860827	148002694	32	0.5162
TCGA-28-1747-01C-01D-0787-02	1	148035420	150823073	627	-0.0318
TCGA-28-1747-01C-01D-0787-02	1	150839754	150848509	3	-2.0992
TCGA-28-1747-01C-01D-0787-02	1	150857070	244027792	15582	-0.0162
TCGA-28-1747-01C-01D-0787-02	1	244029366	244073532	12	-1.0853
TCGA-28-1747-01C-01D-0787-02	1	244074804	247186514	592	-0.0188
TCGA-28-1747-01C-01D-0787-02	10	126361	21887211	3525	-0.7672
TCGA-28-1747-01C-01D-0787-02	10	21895687	21929451	6	0.037
TCGA-28-1747-01C-01D-0787-02	10	21936157	38585875	2476	-0.744
TCGA-28-1747-01C-01D-0787-02	10	38596435	42175348	16	0.1983
TCGA-28-1747-01C-01D-0787-02	10	42184626	45480572	366	-0.7593
TCGA-28-1747-01C-01D-0787-02	10	45487335	47074824	43	-0.394
TCGA-28-1747-01C-01D-0787-02	10	47089737	81834907	5116	-0.7514
TCGA-28-1747-01C-01D-0787-02	10	81839932	81996286	31	-0.4168
TCGA-28-1747-01C-01D-0787-02	10	82011626	89178988	932	-0.7428
TCGA-28-1747-01C-01D-0787-02	10	89241227	89311273	13	-2.0757
TCGA-28-1747-01C-01D-0787-02	10	89338165	89526953	38	-0.8003
TCGA-28-1747-01C-01D-0787-02	10	89530418	89564118	11	-2.2532
TCGA-28-1747-01C-01D-0787-02	10	89573162	89656871	26	-0.8009
TCGA-28-1747-01C-01D-0787-02	10	89665063	89727363	16	-2.0854
TCGA-28-1747-01C-01D-0787-02	10	89751742	127563278	6404	-0.7613
TCGA-28-1747-01C-01D-0787-02	10	127575540	127603523	6	0.7907
TCGA-28-1747-01C-01D-0787-02	10	127607438	135286023	1142	-0.7752
TCGA-28-1747-01C-01D-0787-02	11	190215	134432265	20615	-0.0256
TCGA-28-1747-01C-01D-0787-02	12	59839	9531133	1812	-0.0166
TCGA-28-1747-01C-01D-0787-02	12	9550789	9610054	9	0.7325
TCGA-28-1747-01C-01D-0787-02	12	9626736	10214090	126	-0.0425
TCGA-28-1747-01C-01D-0787-02	12	10223028	10243959	5	0.6241
TCGA-28-1747-01C-01D-0787-02	12	10249180	20766155	1535	-0.0092
TCGA-28-1747-01C-01D-0787-02	12	20772964	26480975	978	-0.7656
TCGA-28-1747-01C-01D-0787-02	12	26483380	30482174	641	-0.0467
TCGA-28-1747-01C-01D-0787-02	12	30527277	32051488	248	0.465
TCGA-28-1747-01C-01D-0787-02	12	32074999	56084979	3721	-0.0435
TCGA-28-1747-01C-01D-0787-02	12	56091502	56157891	22	0.4459
TCGA-28-1747-01C-01D-0787-02	12	56159869	76877744	2679	-0.0372
TCGA-28-1747-01C-01D-0787-02	12	76879666	76916356	10	-0.6272
TCGA-28-1747-01C-01D-0787-02	12	76924858	77468691	76	-0.0825
TCGA-28-1747-01C-01D-0787-02	12	77518440	77780939	19	-0.827
TCGA-28-1747-01C-01D-0787-02	12	77792283	77995180	23	0.0146
TCGA-28-1747-01C-01D-0787-02	12	78001845	78146206	20	-0.771
TCGA-28-1747-01C-01D-0787-02	12	78148115	78283990	38	-0.003
TCGA-28-1747-01C-01D-0787-02	12	78285601	78498379	56	-0.6919
TCGA-28-1747-01C-01D-0787-02	12	78505486	78522499	5	-0.0349
TCGA-28-1747-01C-01D-0787-02	12	78531461	80008508	265	-0.7887
TCGA-28-1747-01C-01D-0787-02	12	80015374	80105873	35	-0.0411
TCGA-28-1747-01C-01D-0787-02	12	80109869	80208727	21	-0.649
TCGA-28-1747-01C-01D-0787-02	12	80215628	80316975	28	-0.0832
TCGA-28-1747-01C-01D-0787-02	12	80322931	80380557	18	-0.7826
TCGA-28-1747-01C-01D-0787-02	12	80382577	80603474	57	-0.0291
TCGA-28-1747-01C-01D-0787-02	12	80604652	80610970	4	-1.0491
TCGA-28-1747-01C-01D-0787-02	12	80614755	132289090	7861	-0.042
TCGA-28-1747-01C-01D-0787-02	13	18065953	114114513	11811	-0.014
TCGA-28-1747-01C-01D-0787-02	14	18149473	19273289	10	0.5745
TCGA-28-1747-01C-01D-0787-02	14	19284254	21426967	414	0.0062
TCGA-28-1747-01C-01D-0787-02	14	21428282	22046097	169	0.1933
TCGA-28-1747-01C-01D-0787-02	14	22052799	33243479	1554	-0.0281
TCGA-28-1747-01C-01D-0787-02	14	33251460	33327501	28	0.5219
TCGA-28-1747-01C-01D-0787-02	14	33328852	73060301	6011	-0.0323
TCGA-28-1747-01C-01D-0787-02	14	73071404	73092018	5	-1.6546
TCGA-28-1747-01C-01D-0787-02	14	73104572	104341765	4654	-0.0367
TCGA-28-1747-01C-01D-0787-02	14	104348135	104368435	3	0.8749
TCGA-28-1747-01C-01D-0787-02	14	104378825	105481523	134	0.0043
TCGA-28-1747-01C-01D-0787-02	14	105515561	106002179	53	0.2068
TCGA-28-1747-01C-01D-0787-02	14	106017453	106349756	43	-0.1697
TCGA-28-1747-01C-01D-0787-02	15	18362555	18454050	5	0.3049
TCGA-28-1747-01C-01D-0787-02	15	18657388	20249886	83	1.104
TCGA-28-1747-01C-01D-0787-02	15	20307869	20636478	63	-0.1109
TCGA-28-1747-01C-01D-0787-02	15	20646176	21246527	20	0.344
TCGA-28-1747-01C-01D-0787-02	15	21250794	30718720	1075	-0.065
TCGA-28-1747-01C-01D-0787-02	15	30722915	30911519	37	-0.625
TCGA-28-1747-01C-01D-0787-02	15	30918305	74669752	7671	-0.0371
