barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-14-0736-10C-01D-0520-02	1	554268	16877283	2671	-0.106
TCGA-14-0736-10C-01D-0520-02	1	16884678	16923767	4	-0.8602
TCGA-14-0736-10C-01D-0520-02	1	16926444	72533856	10418	-0.0786
TCGA-14-0736-10C-01D-0520-02	1	72550248	72574479	3	1.3753
TCGA-14-0736-10C-01D-0520-02	1	72602597	120331193	6695	-0.0386
TCGA-14-0736-10C-01D-0520-02	1	120333077	120474101	8	-0.5189
TCGA-14-0736-10C-01D-0520-02	1	120495425	143659690	47	-0.1732
TCGA-14-0736-10C-01D-0520-02	1	143697723	143784932	37	-0.4675
TCGA-14-0736-10C-01D-0520-02	1	143786234	150816180	917	-0.0839
TCGA-14-0736-10C-01D-0520-02	1	150823073	150848509	4	2.0066
TCGA-14-0736-10C-01D-0520-02	1	150857070	246794522	16214	-0.0629
TCGA-14-0736-10C-01D-0520-02	1	246794552	246862029	15	-0.8123
TCGA-14-0736-10C-01D-0520-02	1	246874992	247186514	41	-0.1139
TCGA-14-0736-10C-01D-0520-02	10	126361	5598642	812	-0.0812
TCGA-14-0736-10C-01D-0520-02	10	5622655	5750954	14	0.4917
TCGA-14-0736-10C-01D-0520-02	10	5760826	27038538	3595	-0.0635
TCGA-14-0736-10C-01D-0520-02	10	27040181	27045226	3	0.8255
TCGA-14-0736-10C-01D-0520-02	10	27054002	77917893	6665	-0.0588
TCGA-14-0736-10C-01D-0520-02	10	77926390	77936034	3	1.2647
TCGA-14-0736-10C-01D-0520-02	10	77940201	135286023	9160	-0.0753
TCGA-14-0736-10C-01D-0520-02	11	190215	7757329	1250	-0.0814
TCGA-14-0736-10C-01D-0520-02	11	7774067	7783344	3	-6.9129
TCGA-14-0736-10C-01D-0520-02	11	7797993	18865243	2175	-0.0727
TCGA-14-0736-10C-01D-0520-02	11	18882806	18915871	7	-0.6224
TCGA-14-0736-10C-01D-0520-02	11	18929375	36602180	2690	-0.0456
TCGA-14-0736-10C-01D-0520-02	11	36604988	36611027	5	-1.0095
TCGA-14-0736-10C-01D-0520-02	11	36613602	55118214	1584	-0.0686
TCGA-14-0736-10C-01D-0520-02	11	55124730	55197848	14	-0.4669
TCGA-14-0736-10C-01D-0520-02	11	55200744	134432265	12967	-0.0671
TCGA-14-0736-10C-01D-0520-02	12	59839	9523923	1814	-0.089
TCGA-14-0736-10C-01D-0520-02	12	9528590	9590351	9	0.7849
TCGA-14-0736-10C-01D-0520-02	12	9599999	10464018	176	-0.073
TCGA-14-0736-10C-01D-0520-02	12	10465787	10484956	5	-0.6555
TCGA-14-0736-10C-01D-0520-02	12	10491341	132289090	18398	-0.0569
TCGA-14-0736-10C-01D-0520-02	13	18065953	56650373	5514	-0.0586
TCGA-14-0736-10C-01D-0520-02	13	56658479	56673183	3	-0.8638
TCGA-14-0736-10C-01D-0520-02	13	56691355	65784382	531	0.015
TCGA-14-0736-10C-01D-0520-02	13	65793131	65796412	3	-0.8528
TCGA-14-0736-10C-01D-0520-02	13	65799238	75259306	1101	-0.0023
TCGA-14-0736-10C-01D-0520-02	13	75261438	75265264	3	-1.0286
TCGA-14-0736-10C-01D-0520-02	13	75273109	114114513	4730	-0.0451
TCGA-14-0736-10C-01D-0520-02	14	18149473	21569676	460	-0.0827
TCGA-14-0736-10C-01D-0520-02	14	21575909	22038206	131	-0.7011
TCGA-14-0736-10C-01D-0520-02	14	22040315	37054000	2223	-0.0512
TCGA-14-0736-10C-01D-0520-02	14	37055067	37062074	6	-1
TCGA-14-0736-10C-01D-0520-02	14	37064796	61031519	2991	-0.0421
TCGA-14-0736-10C-01D-0520-02	14	61040013	61052748	3	-1.0619
TCGA-14-0736-10C-01D-0520-02	14	61059352	105594189	7230	-0.071
TCGA-14-0736-10C-01D-0520-02	14	105602756	105625010	4	-0.8064
TCGA-14-0736-10C-01D-0520-02	14	105630089	106349756	86	-0.1181
TCGA-14-0736-10C-01D-0520-02	15	18362555	22656552	271	-0.083
TCGA-14-0736-10C-01D-0520-02	15	22658454	22660035	3	-0.9869
TCGA-14-0736-10C-01D-0520-02	15	22665033	32511475	1429	-0.0698
TCGA-14-0736-10C-01D-0520-02	15	32514939	32578483	11	0.686
TCGA-14-0736-10C-01D-0520-02	15	32590643	74669752	7281	-0.064
