barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-14-1034-10A-01D-0520-02	1	554268	25457903	4200	-0.1093
TCGA-14-1034-10A-01D-0520-02	1	25482036	25529549	4	-1.0696
TCGA-14-1034-10A-01D-0520-02	1	25538212	194978218	23733	-0.0615
TCGA-14-1034-10A-01D-0520-02	1	195005520	195062024	11	-0.733
TCGA-14-1034-10A-01D-0520-02	1	195067764	246442698	9032	-0.0682
TCGA-14-1034-10A-01D-0520-02	1	246448361	246795223	42	0.1449
TCGA-14-1034-10A-01D-0520-02	1	246805521	246862029	13	-0.7549
TCGA-14-1034-10A-01D-0520-02	1	246874992	247176505	36	-0.1067
TCGA-14-1034-10A-01D-0520-02	1	247178070	247186514	5	-0.607
TCGA-14-1034-10A-01D-0520-02	10	126361	77917870	11088	-0.0617
TCGA-14-1034-10A-01D-0520-02	10	77917893	77928669	3	-2.4988
TCGA-14-1034-10A-01D-0520-02	10	77936034	135286023	9160	-0.0791
TCGA-14-1034-10A-01D-0520-02	11	190215	55118214	7715	-0.0672
TCGA-14-1034-10A-01D-0520-02	11	55124730	55225136	17	0.3315
TCGA-14-1034-10A-01D-0520-02	11	55230765	134432265	12964	-0.0721
TCGA-14-1034-10A-01D-0520-02	12	59839	9523923	1814	-0.0927
TCGA-14-1034-10A-01D-0520-02	12	9528590	9590351	9	0.7319
TCGA-14-1034-10A-01D-0520-02	12	9599999	10464018	176	-0.0899
TCGA-14-1034-10A-01D-0520-02	12	10465787	10484956	5	-0.6931
TCGA-14-1034-10A-01D-0520-02	12	10491341	132289090	18399	-0.0574
TCGA-14-1034-10A-01D-0520-02	13	18065953	114114513	11885	-0.045
TCGA-14-1034-10A-01D-0520-02	14	18149473	21569676	460	-0.0855
TCGA-14-1034-10A-01D-0520-02	14	21575909	22052799	136	-0.3941
TCGA-14-1034-10A-01D-0520-02	14	22054604	106349756	12539	-0.0641
TCGA-14-1034-10A-01D-0520-02	15	18362555	20425129	110	-0.3474
TCGA-14-1034-10A-01D-0520-02	15	20437078	100282819	12563	-0.0712
TCGA-14-1034-10A-01D-0520-02	16	36766	21258019	3269	-0.0972
TCGA-14-1034-10A-01D-0520-02	16	21382540	21519814	8	-0.5995
TCGA-14-1034-10A-01D-0520-02	16	21521005	31854837	1452	-0.1077
TCGA-14-1034-10A-01D-0520-02	16	31862577	33527454	34	-0.717
TCGA-14-1034-10A-01D-0520-02	16	33539023	54343465	1334	-0.0778
TCGA-14-1034-10A-01D-0520-02	16	54353978	54379834	6	-3.7601
TCGA-14-1034-10A-01D-0520-02	16	54399890	75093957	3004	-0.0803
TCGA-14-1034-10A-01D-0520-02	16	75097331	75100865	3	0.8689
TCGA-14-1034-10A-01D-0520-02	16	75102639	88675835	2288	-0.0924
TCGA-14-1034-10A-01D-0520-02	17	29169	41515622	7561	-0.0972
TCGA-14-1034-10A-01D-0520-02	17	41521544	41570512	12	0.8717
TCGA-14-1034-10A-01D-0520-02	17	41572001	41704093	29	0.4188
TCGA-14-1034-10A-01D-0520-02	17	41706870	68326225	4480	-0.0718
TCGA-14-1034-10A-01D-0520-02	17	68327352	68331629	3	-1.2059
TCGA-14-1034-10A-01D-0520-02	17	68336699	78636731	1888	-0.1087
TCGA-14-1034-10A-01D-0520-02	18	4316	76110964	10178	-0.0528
TCGA-14-1034-10A-01D-0520-02	19	210395	63787171	9885	-0.1191
TCGA-14-1034-10A-01D-0520-02	2	20341	37789939	5156	-0.0739
TCGA-14-1034-10A-01D-0520-02	2	37818455	37854350	15	-0.7107
TCGA-14-1034-10A-01D-0520-02	2	37858379	95603832	7566	-0.0602
TCGA-14-1034-10A-01D-0520-02	2	95605654	95835740	10	-0.5569
TCGA-14-1034-10A-01D-0520-02	2	95909077	239406907	20749	-0.0454
TCGA-14-1034-10A-01D-0520-02	2	239496951	239510659	4	0.5617
TCGA-14-1034-10A-01D-0520-02	2	239512758	240445696	167	-0.0996
TCGA-14-1034-10A-01D-0520-02	2	240477343	240491305	3	0.8091
TCGA-14-1034-10A-01D-0520-02	2	240498864	242717016	327	-0.1254
TCGA-14-1034-10A-01D-0520-02	20	18580	1506379	262	-0.0881
TCGA-14-1034-10A-01D-0520-02	20	1511632	1521410	5	-3.7772
TCGA-14-1034-10A-01D-0520-02	20	1528899	60494594	9061	-0.0835
TCGA-14-1034-10A-01D-0520-02	20	60508515	60560625	4	0.6397
TCGA-14-1034-10A-01D-0520-02	20	60563826	62379059	316	-0.1167
TCGA-14-1034-10A-01D-0520-02	21	9896630	14406879	59	-0.2628
TCGA-14-1034-10A-01D-0520-02	21	14421207	24302324	1006	-3e-04
TCGA-14-1034-10A-01D-0520-02	21	24319117	24405425	3	1.0047
TCGA-14-1034-10A-01D-0520-02	21	24431237	46914686	3847	-0.0804
TCGA-14-1034-10A-01D-0520-02	22	14866086	22642519	1205	-0.1248
TCGA-14-1034-10A-01D-0520-02	22	22677959	22738466	15	-0.5305
TCGA-14-1034-10A-01D-0520-02	22	22739574	49565816	4942	-0.1013
TCGA-14-1034-10A-01D-0520-02	3	39066	163957211	24640	-0.0549
TCGA-14-1034-10A-01D-0520-02	3	163966032	164112873	12	0.5107
TCGA-14-1034-10A-01D-0520-02	3	164123806	194353315	4620	-0.0263
TCGA-14-1034-10A-01D-0520-02	3	194354505	194366950	3	-4.975
TCGA-14-1034-10A-01D-0520-02	3	194387852	196822133	440	-0.0734
TCGA-14-1034-10A-01D-0520-02	3	196904349	196933317	8	-1.0686
TCGA-14-1034-10A-01D-0520-02	3	196940125	199379566	441	-0.0895
TCGA-14-1034-10A-01D-0520-02	4	41413	70003334	7837	-0.056
TCGA-14-1034-10A-01D-0520-02	4	70006175	70296172	31	-0.361
TCGA-14-1034-10A-01D-0520-02	4	70299545	191133609	16484	-0.0327
TCGA-14-1034-10A-01D-0520-02	5	75149	277082	30	-0.15
TCGA-14-1034-10A-01D-0520-02	5	285775	327308	6	-0.6411
TCGA-14-1034-10A-01D-0520-02	5	329960	725954	70	-0.1119
TCGA-14-1034-10A-01D-0520-02	5	763494	826044	7	0.7803
TCGA-14-1034-10A-01D-0520-02	5	848744	180644810	23429	-0.0521
TCGA-14-1034-10A-01D-0520-02	6	97634	174815	9	-0.1354
TCGA-14-1034-10A-01D-0520-02	6	204528	320890	36	-0.5796
TCGA-14-1034-10A-01D-0520-02	6	334423	31456663	4899	-0.0751
TCGA-14-1034-10A-01D-0520-02	6	31467551	31474518	4	-1.0604
TCGA-14-1034-10A-01D-0520-02	6	31489708	32586131	232	-0.13
TCGA-14-1034-10A-01D-0520-02	6	32593151	32631315	6	-3.7893
TCGA-14-1034-10A-01D-0520-02	6	32634977	32728487	15	-0.2739
TCGA-14-1034-10A-01D-0520-02	6	32732764	54035000	3729	-0.0722
TCGA-14-1034-10A-01D-0520-02	6	54037199	54042734	3	-6.481
TCGA-14-1034-10A-01D-0520-02	6	54045472	78983276	2787	-0.0264
TCGA-14-1034-10A-01D-0520-02	6	79024557	79091850	8	-0.5726
TCGA-14-1034-10A-01D-0520-02	6	79101978	170762955	13159	-0.0422
TCGA-14-1034-10A-01D-0520-02	7	140213	38259147	6018	-0.0507
TCGA-14-1034-10A-01D-0520-02	7	38262701	38349033	27	-0.7371
TCGA-14-1034-10A-01D-0520-02	7	38360187	141687978	15129	-0.0508
TCGA-14-1034-10A-01D-0520-02	7	141705163	141714168	4	-5.0841
TCGA-14-1034-10A-01D-0520-02	7	141720324	158811268	3015	-0.0837
TCGA-14-1034-10A-01D-0520-02	8	166814	6929691	1219	-0.0737
TCGA-14-1034-10A-01D-0520-02	8	7226901	8117271	7	-1.0418
TCGA-14-1034-10A-01D-0520-02	8	8137794	39345557	4457	-0.0671
TCGA-14-1034-10A-01D-0520-02	8	39352361	39505256	29	0.7425
TCGA-14-1034-10A-01D-0520-02	8	39511632	146264846	13452	-0.0505
TCGA-14-1034-10A-01D-0520-02	9	153131	140241876	15878	-0.068
TCGA-14-1034-10A-01D-0520-02	X	2719027	2832157	13	0.759
TCGA-14-1034-10A-01D-0520-02	X	2836003	2850957	4	0.0232
TCGA-14-1034-10A-01D-0520-02	X	2859072	90865947	6381	0.8783
TCGA-14-1034-10A-01D-0520-02	X	90917565	92184315	51	0.493
TCGA-14-1034-10A-01D-0520-02	X	92263775	154582414	4889	0.886
