barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-19-0957-01C-01D-0594-02	1	554268	12762774	2076	-0.0137
TCGA-19-0957-01C-01D-0594-02	1	12776479	12822189	3	-0.8926
TCGA-19-0957-01C-01D-0594-02	1	12835156	108533257	15674	-0.024
TCGA-19-0957-01C-01D-0594-02	1	108535814	108538662	3	-2.908
TCGA-19-0957-01C-01D-0594-02	1	108541074	150823073	2940	-0.023
TCGA-19-0957-01C-01D-0594-02	1	150839754	150848509	3	1.0343
TCGA-19-0957-01C-01D-0594-02	1	150857070	167483267	2963	-0.0288
TCGA-19-0957-01C-01D-0594-02	1	167493768	167507898	7	-5.5641
TCGA-19-0957-01C-01D-0594-02	1	167523140	210111581	6734	-0.022
TCGA-19-0957-01C-01D-0594-02	1	210147718	225041874	2459	-0.6704
TCGA-19-0957-01C-01D-0594-02	1	225076233	225632289	118	-0.0611
TCGA-19-0957-01C-01D-0594-02	1	225643389	231854235	961	-0.6541
TCGA-19-0957-01C-01D-0594-02	1	231862876	240508721	1699	-0.0284
TCGA-19-0957-01C-01D-0594-02	1	240517365	240589826	17	-0.2938
TCGA-19-0957-01C-01D-0594-02	1	240596160	247186514	1228	-0.0248
TCGA-19-0957-01C-01D-0594-02	10	126361	135286023	20172	-0.6633
TCGA-19-0957-01C-01D-0594-02	11	190215	5738494	866	-0.0273
TCGA-19-0957-01C-01D-0594-02	11	5742476	5762182	4	-0.7703
TCGA-19-0957-01C-01D-0594-02	11	5766615	55118214	6816	-0.0306
TCGA-19-0957-01C-01D-0594-02	11	55124730	55197848	14	-0.8874
TCGA-19-0957-01C-01D-0594-02	11	55200744	106733851	8390	-0.0343
TCGA-19-0957-01C-01D-0594-02	11	106744337	106747920	4	-5.6629
TCGA-19-0957-01C-01D-0594-02	11	106758170	134432265	4522	-0.0259
TCGA-19-0957-01C-01D-0594-02	12	59839	736988	141	-0.009
TCGA-19-0957-01C-01D-0594-02	12	738240	743223	4	-0.4705
TCGA-19-0957-01C-01D-0594-02	12	745410	9523923	1665	-0.0236
TCGA-19-0957-01C-01D-0594-02	12	9528590	9554149	4	-6.6401
TCGA-19-0957-01C-01D-0594-02	12	9555181	9610054	7	-0.6316
TCGA-19-0957-01C-01D-0594-02	12	9626736	11069829	284	-0.0147
TCGA-19-0957-01C-01D-0594-02	12	11077272	11121204	3	-0.683
TCGA-19-0957-01C-01D-0594-02	12	11203096	31237505	3088	-0.0244
TCGA-19-0957-01C-01D-0594-02	12	31242528	31296973	10	0.4615
TCGA-19-0957-01C-01D-0594-02	12	31314993	36160215	425	-0.026
TCGA-19-0957-01C-01D-0594-02	12	36244407	36982127	18	-0.5822
TCGA-19-0957-01C-01D-0594-02	12	36991812	37677181	84	-0.0486
