barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-14-1456-01B-01D-0787-02	1	554268	16659021	2656	-0.0972
TCGA-14-1456-01B-01D-0787-02	1	16666760	17157415	24	0.6342
TCGA-14-1456-01B-01D-0787-02	1	17167719	25457903	1500	-0.0814
TCGA-14-1456-01B-01D-0787-02	1	25482036	25529549	4	-1.1628
TCGA-14-1456-01B-01D-0787-02	1	25538212	120333077	15508	-0.0758
TCGA-14-1456-01B-01D-0787-02	1	120361983	120808459	9	0.8242
TCGA-14-1456-01B-01D-0787-02	1	120826826	121052394	28	-0.1092
TCGA-14-1456-01B-01D-0787-02	1	142719230	143697723	18	0.3155
TCGA-14-1456-01B-01D-0787-02	1	143700072	144003055	53	0.5832
TCGA-14-1456-01B-01D-0787-02	1	144099712	145851085	238	-0.0565
TCGA-14-1456-01B-01D-0787-02	1	145860827	148088285	34	0.2985
TCGA-14-1456-01B-01D-0787-02	1	148088434	154515352	1402	-0.0829
TCGA-14-1456-01B-01D-0787-02	1	154519608	154521214	3	1.1232
TCGA-14-1456-01B-01D-0787-02	1	154525210	173060997	3235	-0.068
TCGA-14-1456-01B-01D-0787-02	1	173063537	173069821	4	-0.9834
TCGA-14-1456-01B-01D-0787-02	1	173071455	211063091	5875	-0.0662
TCGA-14-1456-01B-01D-0787-02	1	211070042	211079988	4	-1.0731
TCGA-14-1456-01B-01D-0787-02	1	211082419	236983801	4332	-0.0757
TCGA-14-1456-01B-01D-0787-02	1	237028759	240474830	711	-0.7372
TCGA-14-1456-01B-01D-0787-02	1	240494698	240634597	35	-0.3862
TCGA-14-1456-01B-01D-0787-02	1	240636334	241162501	49	-0.7536
TCGA-14-1456-01B-01D-0787-02	1	241187691	241938030	167	-0.0553
TCGA-14-1456-01B-01D-0787-02	1	241946722	247186514	998	-0.7384
TCGA-14-1456-01B-01D-0787-02	10	126361	38669536	6013	-0.0843
TCGA-14-1456-01B-01D-0787-02	10	38682265	42150759	8	0.9155
TCGA-14-1456-01B-01D-0787-02	10	42175348	45491659	369	-0.0779
TCGA-14-1456-01B-01D-0787-02	10	45520815	46568496	36	0.3083
TCGA-14-1456-01B-01D-0787-02	10	47010385	135286023	13742	-0.0942
TCGA-14-1456-01B-01D-0787-02	11	190215	7757329	1243	-0.0814
TCGA-14-1456-01B-01D-0787-02	11	7774067	7783344	3	-1.1186
TCGA-14-1456-01B-01D-0787-02	11	7797993	18906505	2172	-0.0776
TCGA-14-1456-01B-01D-0787-02	11	18908541	18915871	4	0.9472
TCGA-14-1456-01B-01D-0787-02	11	18929375	134432265	17192	-0.0475
TCGA-14-1456-01B-01D-0787-02	12	59839	9523923	1810	-0.0811
TCGA-14-1456-01B-01D-0787-02	12	9528590	9610054	10	-1.6063
TCGA-14-1456-01B-01D-0787-02	12	9626736	19354405	1468	-0.0569
TCGA-14-1456-01B-01D-0787-02	12	19359838	19466506	25	0.4052
TCGA-14-1456-01B-01D-0787-02	12	19476466	132289090	17007	-0.0733
TCGA-14-1456-01B-01D-0787-02	13	18065953	114114513	11812	-0.2342
TCGA-14-1456-01B-01D-0787-02	14	18149473	19273289	10	0.3969
TCGA-14-1456-01B-01D-0787-02	14	19284254	19490630	28	-0.6076
TCGA-14-1456-01B-01D-0787-02	14	19497023	21518584	410	-0.0562
TCGA-14-1456-01B-01D-0787-02	14	21526238	22005835	127	0.1946
TCGA-14-1456-01B-01D-0787-02	14	22007978	73060301	7610	-0.0755
TCGA-14-1456-01B-01D-0787-02	14	73071404	73092018	5	-0.9809
TCGA-14-1456-01B-01D-0787-02	14	73104572	106216726	4865	-0.0923
TCGA-14-1456-01B-01D-0787-02	14	106219784	106251081	7	0.7271
TCGA-14-1456-01B-01D-0787-02	14	106260876	106349756	13	-0.2843
TCGA-14-1456-01B-01D-0787-02	15	18362555	18454050	5	0.2924
TCGA-14-1456-01B-01D-0787-02	15	18657388	20249886	83	0.8339
TCGA-14-1456-01B-01D-0787-02	15	20307869	32452971	1599	-0.0848
TCGA-14-1456-01B-01D-0787-02	15	32454294	32578483	14	-0.7256
TCGA-14-1456-01B-01D-0787-02	15	32590643	41618903	1608	-0.0882
TCGA-14-1456-01B-01D-0787-02	15	41625173	41782489	18	-0.6964
TCGA-14-1456-01B-01D-0787-02	15	41803782	100282819	9283	-0.0895
TCGA-14-1456-01B-01D-0787-02	16	36766	31974468	4713	-0.0832
